,title,district,area,orient,floor,price,city
17,整租·铁三局建安院 2室2厅 南/北,迎泽区, 60㎡,南 北 , 中楼层 （6层）,1800 元/月,太原
18,整租·中实新天地 2室2厅 南/北,小店区, 95㎡,南 北 , 中楼层 （16层）,1450 元/月,太原
19,整租·唐槐苑 3室2厅 南/北,小店区, 100㎡,南 北 , 中楼层 （6层）,1800 元/月,太原
20,整租·兴华北小区 2室1厅 南/北,尖草坪区, 64㎡,南 北 , 中楼层 （6层）,1010 元/月,太原
21,合租·恒大未来城 4居室 复式 南卧,小店区, 45㎡,南 , 中楼层 （19层）,1200 元/月,太原
22,整租·帝豪国仕山 3室1厅 南/北,小店区, 126㎡,南 北 , 低楼层 （30层）,1250 元/月,太原
23,整租·梧桐院 3室1厅 东/南,晋源区, 131㎡,东 南 , 中楼层 （32层）,2500 元/月,太原
24,整租·育翠苑 3室1厅 南/北,小店区, 108㎡,南 北 , 中楼层 （6层）,2300 元/月,太原
25,合租·中环新天地 2居室 北卧,小店区, 65㎡,北 , 低楼层 （26层）,1300 元/月,太原
26,整租·彭村新区 3室2厅 南/北,万柏林区, 89㎡,南 北 , 高楼层 （6层）,1100 元/月,太原
27,整租·长风世纪广场 1室1厅 南,万柏林区, 70㎡,南 , 中楼层 （18层）,1800 元/月,太原
28,整租·王封煤矿小区 3室2厅 南/北,万柏林区, 105㎡,南 北 , 低楼层 （6层）,1500 元/月,太原
29,合租·大院 5居室 复式 北卧,小店区, 25㎡,北 , 低楼层 （15层）,600 元/月,太原
30,整租·怡和·优盘 2室1厅 南,迎泽区, 105㎡,南 , 低楼层 （33层）,3000 元/月,太原
31,合租·北张住宅小区北区 5居室 南卧,小店区, 25㎡,南 , 高楼层 （6层）,699 元/月,太原
32,整租·恒大绿洲西区 2室2厅 南,小店区, 94㎡,南 , 低楼层 （22层）,2050 元/月,太原
33,合租·恒大未来城 1居室 复式 西卧,小店区, 45㎡,西 , 低楼层 （18层）,1728 元/月,太原
34,整租·太原万科城 3室1厅 南,小店区, 99㎡,南 , 中楼层 （30层）,2300 元/月,太原
35,合租·海唐罗马花园 2居室 北卧,小店区, 85㎡,北 , 高楼层 （16层）,1952 元/月,太原
36,整租·嘉泽龙城苑 3室2厅 南/北,迎泽区, 118㎡,南 北 , 中楼层 （32层）,2300 元/月,太原
37,整租·昌盛双喜城 3室2厅 南/北,小店区, 188㎡,南 北 , 中楼层 （33层）,6500 元/月,太原
38,整租·华峪南区A区 3室2厅 南/北,万柏林区, 155㎡,南 北 , 低楼层 （33层）,2500 元/月,太原
39,整租·龍隐 2室1厅 南/北,万柏林区, 78㎡,南 北 , 低楼层 （23层）,1300 元/月,太原
40,整租·煤炭施工处宿舍 2室1厅 南/北,万柏林区, 65㎡,南 北 , 低楼层 （4层）,1400 元/月,太原
41,合租·鑫美天地 5居室 南卧,万柏林区, 27㎡,南 , 高楼层 （18层）,800 元/月,太原
42,整租·恒大未来城 1室1厅 西,小店区, 45㎡,西 , 低楼层 （18层）,2500 元/月,太原
43,整租·恒大未来城 1室1厅 南,小店区, 60㎡,南 , 高楼层 （1层）,1800 元/月,太原
44,整租·沙沟小区 3室2厅 南,万柏林区, 150㎡,南 , 中楼层 （15层）,3000 元/月,太原
45,整租·新华印刷厂宿舍 4室3厅 南/北,小店区, 146㎡,南 北 , 高楼层 （6层）,3000 元/月,太原
46,整租·老军营西区 2室1厅 南,迎泽区, 51㎡,南 , 低楼层 （5层）,3000 元/月,太原
47,整租·绿地世纪城四期 2室2厅 南/北,晋源区, 138㎡,南 北 , 低楼层 （27层）,3300 元/月,太原
48,整租·和易嘉园 3室2厅 南/北,小店区, 138㎡,南 北 , 高楼层 （32层）,3200 元/月,太原
49,整租·汇都MOHO 1室1厅 北,小店区, 45㎡,北 , 高楼层 （14层）,2100 元/月,太原
50,整租·云水世纪明珠西区 2室2厅 南,小店区, 97㎡,南 , 高楼层 （27层）,2200 元/月,太原
51,合租·万厦枫景 5居室 南卧,小店区, 40㎡,南 , 高楼层 （30层）,800 元/月,太原
52,整租·坝陵路电力宿舍 3室2厅 南/北,杏花岭区, 99㎡,南 北 , 高楼层 （7层）,1600 元/月,太原
53,合租·长风公寓 4居室 南卧,小店区, 55㎡,南 , 低楼层 （18层）,1500 元/月,太原
54,整租·六九零四小区 3室2厅 南/北,小店区, 120㎡,南 北 , 低楼层 （32层）,3000 元/月,太原
55,合租·万厦枫景 5居室 南卧,小店区, 45㎡,南 , 高楼层 （30层）,900 元/月,太原
56,整租·千禧锦绣苑A区 2室2厅 南/北,小店区, 112㎡,南 北 , 低楼层 （27层）,2600 元/月,太原
57,合租·中环新天地 1居室 北卧,小店区, 45㎡,北 , 高楼层 （27层）,1400 元/月,太原
58,整租·锦东佳苑 1室1厅 东,小店区, 50㎡,东 , 中楼层 （26层）,1500 元/月,太原
59,整租·华润大厦 1室1厅 北,万柏林区, 50㎡,北 , 低楼层 （33层）,1828 元/月,太原
60,整租·纺织苑B区 2室1厅 南/北,万柏林区, 80㎡,南 北 , 高楼层 （7层）,1100 元/月,太原
61,合租·中环新天地 2居室 北卧,小店区, 65㎡,北 , 低楼层 （26层）,1300 元/月,太原
62,整租·科委回迁楼 1室1厅 东,杏花岭区, 40㎡,东 , 中楼层 （7层）,1200 元/月,太原
63,整租·长风世纪广场 1室1厅 南,万柏林区, 70㎡,南 , 中楼层 （18层）,1800 元/月,太原
64,整租·永兴堡 2室1厅 南/北,杏花岭区, 95㎡,南 北 , 中楼层 （34层）,1600 元/月,太原
65,整租·华康公寓 1室1厅 南,小店区, 60㎡,南 , 低楼层 （10层）,1350 元/月,太原
66,整租·明珠花园 3室2厅 南/北,万柏林区, 150㎡,南 北 , 低楼层 （32层）,2700 元/月,太原
67,整租·太航小区 2室1厅 南,小店区, 68㎡,南 , 高楼层 （5层）,1900 元/月,太原
68,整租·坤泽十里城北区 3室2厅 南,小店区, 139㎡,南 , 中楼层 （30层）,2083 元/月,太原
69,整租·金阳小区 2室1厅 南/北,万柏林区, 55㎡,南 北 , 低楼层 （5层）,800 元/月,太原
70,整租·酒苑小区 3室2厅 南,小店区, 114㎡,南 , 高楼层 （6层）,1800 元/月,太原
71,合租·鑫美天地 4居室 北卧,万柏林区, 28㎡,北 , 中楼层 （32层）,750 元/月,太原
72,整租·北张住宅小区D区 3室2厅 南/北,小店区, 167㎡,南 北 , 中楼层 （28层）,4000 元/月,太原
73,合租·汇通苑 3居室 南卧,小店区, 40㎡,南 , 中楼层 （17层）,850 元/月,太原
74,整租·鸿昇龙潭公馆 3室2厅 西/东北,杏花岭区, 118㎡,西 东北 , 中楼层 （32层）,3500 元/月,太原
75,整租·营盘小区 2室2厅 南,小店区, 89㎡,南 , 高楼层 （6层）,1300 元/月,太原
76,整租·東方雅居 2室1厅 南,迎泽区, 65㎡,南 , 高楼层 （11层）,1100 元/月,太原
77,整租·中正花园二期 2室2厅 南/北,迎泽区, 95㎡,南 北 , 中楼层 （32层）,2300 元/月,太原
78,整租·人防大厦 2室2厅 东南/南,小店区, 112㎡,东南 南 , 中楼层 （29层）,2700 元/月,太原
79,整租·太原碧桂园 3室2厅 南/北,小店区, 123㎡,南 北 , 低楼层 （27层）,2300 元/月,太原
80,整租·龙湖翡翠 2室2厅 南,杏花岭区, 117㎡,南 , 高楼层 （26层）,6500 元/月,太原
81,合租·天鑫花园 5居室 东卧,小店区, 15㎡,东 , 中楼层 （32层）,680 元/月,太原
82,整租·王村社区龙兆远景 2室1厅 西,小店区, 75㎡,西 , 中楼层 （32层）,2000 元/月,太原
83,合租·腾龙苑 4居室 南卧,小店区, 35㎡,南 , 中楼层 （12层）,850 元/月,太原
84,整租·晶颖佳苑 2室1厅 南/北,万柏林区, 59㎡,南 北 , 低楼层 （6层）,1700 元/月,太原
85,合租·東方豪寓 4居室 南卧,小店区, 35㎡,南 , 低楼层 （20层）,1300 元/月,太原
86,整租·地质三局三桥宿舍 1室0厅 南,杏花岭区, 35㎡,南 , 中楼层 （4层）,1200 元/月,太原
87,合租·碧水兰亭 5居室 南卧,小店区, 30㎡,南 , 高楼层 （16层）,650 元/月,太原
88,整租·河北里太毛宿舍 2室1厅 南/北,杏花岭区, 60㎡,南 北 , 中楼层 （6层）,1100 元/月,太原
89,合租·馨海银座 5居室 南卧,小店区, 25㎡,南 , 低楼层 （30层）,700 元/月,太原
90,整租·美林湾 2室1厅 南,万柏林区, 100㎡,南 , 高楼层 （32层）,1900 元/月,太原
91,合租·馨和佳苑小区 4居室 南卧,小店区, 40㎡,南 , 低楼层 （30层）,1050 元/月,太原
92,整租·北美金棕榈 2室1厅 南,小店区, 92㎡,南 , 低楼层 （33层）,2916 元/月,太原
93,合租·万厦枫景 5居室 北卧,小店区, 35㎡,北 , 中楼层 （30层）,800 元/月,太原
94,整租·南海街塑料公司宿舍 2室1厅 东/西,迎泽区, 50㎡,东 西 , 高楼层 （6层）,1000 元/月,太原
95,合租·圣湖万年花城 3居室 南卧,晋源区, 65㎡,南 , 低楼层 （29层）,1400 元/月,太原
96,整租·天平西巷 3室1厅 东/西,杏花岭区, 146㎡,东 西 , 中楼层 （6层）,2500 元/月,太原
97,合租·千禧锦绣苑北区 3居室 南/北卧,小店区, 15㎡,南 北 , 中楼层 （20层）,1500 元/月,太原
98,整租·太阳城小区二期 2室1厅 南/北,杏花岭区, 84㎡,南 北 , 中楼层 （6层）,1200 元/月,太原
99,整租·永乐苑翡翠苑 3室2厅 南/北,万柏林区, 115㎡,南 北 , 中楼层 （6层）,2300 元/月,太原
100,整租·南屯苑北区 2室2厅 南/北,万柏林区, 115㎡,南 北 , 高楼层 （26层）,4000 元/月,太原
101,整租·圣湖观澜小区 3室2厅 南,晋源区, 118㎡,南 , 中楼层 （33层）,2400 元/月,太原
102,整租·新城市花园 2室2厅 南/北,小店区, 116㎡,南 北 , 低楼层 （34层）,2600 元/月,太原
103,合租·恒大未来城 4居室 西卧,小店区, 40㎡,西 , 中楼层 （18层）,1543 元/月,太原
104,整租·长风小区东区 2室1厅 南/北,小店区, 85㎡,南 北 , 中楼层 （7层）,1800 元/月,太原
105,整租·程家村小区 3室1厅 南/北,杏花岭区, 103㎡,南 北 , 高楼层 （34层）,1500 元/月,太原
106,整租·大唐世家惠泽苑 3室2厅 南/北,万柏林区, 128㎡,南 北 , 中楼层 （11层）,2850 元/月,太原
107,整租·义井佳园西区 3室2厅 南/北,晋源区, 100㎡,南 北 , 中楼层 （22层）,1600 元/月,太原
108,整租·恒大雅苑 3室2厅 北,万柏林区, 188㎡,北 , 低楼层 （1层）,6000 元/月,太原
109,整租·文兴苑(小店区) 2室1厅 东,小店区, 78㎡,东 , 低楼层 （20层）,2400 元/月,太原
110,整租·泰然居 3室2厅 南,杏花岭区, 138㎡,南 , 中楼层 （6层）,1800 元/月,太原
111,合租·恒大未来城 4居室 复式 西卧,小店区, 75㎡,西 , 低楼层 （18层）,2118 元/月,太原
112,整租·尚东明珠 3室1厅 南/北,杏花岭区, 100㎡,南 北 , 高楼层 （18层）,1900 元/月,太原
113,合租·恒大未来城 4居室 西卧,小店区, 35㎡,西 , 中楼层 （18层）,1485 元/月,太原
114,整租·水工机械厂宿舍 1室1厅 南/北,小店区, 50㎡,南 北 , 中楼层 （6层）,1200 元/月,太原
115,合租·首开·国风上观 1居室 北卧,小店区, 45㎡,北 , 低楼层 （32层）,1257 元/月,太原
116,整租·敦化坊社区二机东院 2室1厅 南/北,杏花岭区, 60㎡,南 北 , 中楼层 （5层）,1100 元/月,太原
117,合租·胜景天地小区 5居室 西卧,杏花岭区, 25㎡,西 , 低楼层 （25层）,500 元/月,太原
118,整租·万邦国际 5室1厅 南,迎泽区, 230㎡,南 , 高楼层 （29层）,10250 元/月,太原
119,整租·万景嘉苑 2室1厅 南,小店区, 95㎡,南 , 高楼层 （14层）,2500 元/月,太原
120,整租·省广电南内环小区 2室1厅 南/北,小店区, 80㎡,南 北 , 高楼层 （6层）,1500 元/月,太原
121,合租·鑫美天地 5居室 南卧,万柏林区, 25㎡,南 , 高楼层 （32层）,499 元/月,太原
122,整租·坤泽十里城北区 3室2厅 南/北,小店区, 111㎡,南 北 , 低楼层 （30层）,1699 元/月,太原
123,合租·富豪大厦 4居室 东南卧,小店区, 25㎡,东南 , 低楼层 （28层）,750 元/月,太原
124,整租·天福邸小区 2室2厅 西南,杏花岭区, 100㎡,西南 , 低楼层 （25层）,1750 元/月,太原
125,合租·鑫美天地 5居室 南卧,万柏林区, 40㎡,南 , 高楼层 （32层）,699 元/月,太原
126,整租·经典家园 2室1厅 南/北,小店区, 90㎡,南 北 , 低楼层 （31层）,2300 元/月,太原
127,整租·百桐园 2室1厅 南,小店区, 70㎡,南 , 中楼层 （10层）,2550 元/月,太原
128,整租·MOMΛ当代广场 1室1厅 西北,晋源区, 50㎡,西北 , 中楼层 （12层）,1500 元/月,太原
129,整租·市木材宿舍 3室1厅 西,小店区, 68㎡,西 , 中楼层 （4层）,1400 元/月,太原
130,整租·解放路小区 2室1厅 东/西,迎泽区, 45㎡,东 西 , 高楼层 （6层）,1200 元/月,太原
131,合租·鑫美天地 4居室 南卧,万柏林区, 35㎡,南 , 低楼层 （32层）,800 元/月,太原
132,整租·半坡东街29号院 1室1厅 西,杏花岭区, 40㎡,西 , 高楼层 （7层）,1200 元/月,太原
133,合租·胜景天地小区 4居室 南卧,杏花岭区, 25㎡,南 , 中楼层 （30层）,800 元/月,太原
134,整租·太钢花南小区 2室1厅 南,杏花岭区, 67㎡,南 , 高楼层 （6层）,800 元/月,太原
135,整租·万锦太和佳苑 2室1厅 南,万柏林区, 90㎡,南 , 高楼层 （20层）,1500 元/月,太原
136,整租·中车国际广场二期 3室2厅 南/北,杏花岭区, 139㎡,南 北 , 高楼层 （34层）,2200 元/月,太原
137,整租·省储运小区 4室2厅 南/北,小店区, 163㎡,南 北 , 高楼层 （6层）,2950 元/月,太原
138,整租·MOMΛ当代广场 2室1厅 西,晋源区, 78㎡,西 , 低楼层 （12层）,1750 元/月,太原
139,整租·乾泽苑小区一期 2室1厅 西北,尖草坪区, 54㎡,西北 , 低楼层 （6层）,800 元/月,太原
140,整租·滨河·果岭 1室1厅 南/西,尖草坪区, 32㎡,南 西 , 低楼层 （30层）,2300 元/月,太原
141,合租·世纪雅园 3居室 南卧,小店区, 90㎡,南 , 低楼层 （18层）,1550 元/月,太原
142,整租·MOMΛ当代广场 1室0厅 北,晋源区, 38㎡,北 , 低楼层 （12层）,1500 元/月,太原
143,合租·百桐园 5居室 南卧,小店区, 30㎡,南 , 高楼层 （12层）,850 元/月,太原
144,整租·白鸽服装厂宿舍 2室2厅 南/北,小店区, 64㎡,南 北 , 高楼层 （6层）,1300 元/月,太原
145,合租·東方豪寓 4居室 南卧,小店区, 45㎡,南 , 中楼层 （20层）,1200 元/月,太原
146,整租·凯越龙城苑C区 2室1厅 南,杏花岭区, 87㎡,南 , 低楼层 （30层）,1000 元/月,太原
147,合租·康馨苑小区 3居室 南卧,小店区, 35㎡,南 , 高楼层 （25层）,892 元/月,太原
148,整租·太原茂业天地 5室2厅 东/南/北,小店区, 320㎡,东 南 北 , 中楼层 （36层）,15000 元/月,太原
149,合租·凯旋大地 4居室 复式 东卧,迎泽区, 35㎡,东 , 中楼层 （17层）,699 元/月,太原
150,合租·恒实·平阳景苑 3居室 南卧,小店区, 50㎡,南 , 高楼层 （34层）,1400 元/月,太原
151,合租·恒实·平阳景苑 5居室 北卧,小店区, 35㎡,北 , 高楼层 （25层）,1200 元/月,太原
152,整租·星河湾二号园 4室2厅 南/北,小店区, 290㎡,南 北 , 高楼层 （24层）,20000 元/月,太原
153,整租·煤博西院 3室1厅 南/北,万柏林区, 110㎡,南 北 , 中楼层 （12层）,1500 元/月,太原
154,整租·西山煤电金福苑 3室2厅 南/北,万柏林区, 155㎡,南 北 , 高楼层 （24层）,2000 元/月,太原
155,整租·预备役小区 4室2厅 西南/西/西北/北,小店区, 157㎡,西南 西 西北 北 , 高楼层 （4层）,3000 元/月,太原
156,整租·双合成宿舍 1室1厅 南,杏花岭区, 36㎡,南 , 中楼层 （6层）,800 元/月,太原
157,合租·恒实·平阳景苑 5居室 北卧,小店区, 45㎡,北 , 中楼层 （34层）,1300 元/月,太原
158,合租·晋陽紫城 4居室 南卧,小店区, 25㎡,南 , 低楼层 （27层）,750 元/月,太原
159,合租·康馨苑小区 4居室 南卧,小店区, 25㎡,南 , 低楼层 （24层）,750 元/月,太原
160,整租·坞城世纪花苑南区 2室2厅 南/北,小店区, 95㎡,南 北 , 低楼层 （7层）,1850 元/月,太原
161,整租·公园新居 3室2厅 南/北,万柏林区, 98㎡,南 北 , 中楼层 （6层）,1400 元/月,太原
162,整租·同苑小区 3室2厅 南/北,小店区, 107㎡,南 北 , 高楼层 （6层）,2000 元/月,太原
163,整租·华润大厦 2室1厅 南/北,万柏林区, 68㎡,南 北 , 高楼层 （32层）,5000 元/月,太原
164,整租·设备安装宿舍 2室1厅 南,小店区, 70㎡,南 , 高楼层 （6层）,1500 元/月,太原
165,整租·鸿润龙城苑 3室1厅 南/北,迎泽区, 130㎡,南 北 , 中楼层 （30层）,2000 元/月,太原
166,整租·华润大厦 2室2厅 南,万柏林区, 46㎡,南 , 中楼层 （32层）,2950 元/月,太原
167,整租·北张住宅小区D区 2室2厅 南/北,小店区, 107㎡,南 北 , 低楼层 （19层）,2550 元/月,太原
168,整租·白龙庙铁路小区 2室1厅 南/北,杏花岭区, 69㎡,南 北 , 中楼层 （6层）,1100 元/月,太原
169,整租·富力天禧城 3室2厅 南,尖草坪区, 117㎡,南 , 高楼层 （34层）,1500 元/月,太原
170,整租·矿机宿舍(胜利街) 2室1厅 南/北,杏花岭区, 65㎡,南 北 , 高楼层 （4层）,900 元/月,太原
171,整租·迎泽区委寇庄西路宿舍 3室1厅 南/北,小店区, 93㎡,南 北 , 中楼层 （4层）,2300 元/月,太原
172,整租·太原市通信分公司后北屯住宅小区 3室2厅 南/北,万柏林区, 105㎡,南 北 , 中楼层 （6层）,1800 元/月,太原
173,整租·漫香堤 5室0厅 东/南,万柏林区, 30㎡,东 南 , 低楼层 （33层）,1000 元/月,太原
174,整租·嘉隆明城 3室2厅 南/北,小店区, 167㎡,南 北 , 中楼层 （6层）,2900 元/月,太原
175,整租·长风画卷 3室1厅 南,小店区, 120㎡,南 , 中楼层 （31层）,3333 元/月,太原
176,整租·桃园南路第二社区 2室1厅 南,迎泽区, 40㎡,南 , 中楼层 （6层）,1200 元/月,太原
177,整租·纺织苑·A区 3室2厅 南/北,万柏林区, 107㎡,南 北 , 中楼层 （6层）,1950 元/月,太原
178,整租·晨光上东 1室1厅 东,迎泽区, 58㎡,东 , 低楼层 （7层）,1300 元/月,太原
179,整租·龙腾小区 3室2厅 南/北,万柏林区, 121㎡,南 北 , 高楼层 （26层）,1900 元/月,太原
180,整租·迎泽家园 3室2厅 南/北,迎泽区, 166㎡,南 北 , 中楼层 （24层）,3900 元/月,太原
181,整租·山西省化纤研究所小区 2室1厅 东,万柏林区, 51㎡,东 , 低楼层 （6层）,1300 元/月,太原
182,整租·绝缘小区 3室2厅 东南/西北,小店区, 139㎡,东南 西北 , 中楼层 （6层）,2400 元/月,太原
183,整租·平安楼 2室1厅 南,杏花岭区, 50㎡,南 , 中楼层 （7层）,1800 元/月,太原
184,整租·城北社区 2室1厅 南/北,晋源区, 96㎡,南 北 , 低楼层 （33层）,1000 元/月,太原
185,整租·化建佳园 3室1厅 南,万柏林区, 112㎡,南 , 中楼层 （32层）,1500 元/月,太原
186,整租·山西画院宿舍 3室1厅 南/北,迎泽区, 73㎡,南 北 , 高楼层 （5层）,1500 元/月,太原
187,整租·华峪西区 3室2厅 南/北,万柏林区, 95㎡,南 北 , 低楼层 （6层）,1400 元/月,太原
188,整租·邮电宿舍 2室1厅 南,迎泽区, 50㎡,南 , 高楼层 （6层）,1100 元/月,太原
189,整租·北大街燃料公司宿舍 2室1厅 南,杏花岭区, 93㎡,南 , 高楼层 （6层）,1200 元/月,太原
190,整租·华洲国际 0室1厅 西,尖草坪区, 53㎡,西 , 高楼层 （12层）,1500 元/月,太原
191,整租·北美晶域蓝湾北区 2室2厅 西南,小店区, 135㎡,西南 , 中楼层 （13层）,3100 元/月,太原
192,整租·老军营南区 2室1厅 南,迎泽区, 54㎡,南 , 高楼层 （5层）,1550 元/月,太原
193,整租·大东关街156-2号 3室2厅 南/北,杏花岭区, 117㎡,南 北 , 高楼层 （6层）,1500 元/月,太原
194,整租·享堂新村 2室1厅 南/北,杏花岭区, 78㎡,南 北 , 中楼层 （6层）,900 元/月,太原
195,整租·白云世家 4室1厅 南,迎泽区, 136㎡,南 , 高楼层 （10层）,1800 元/月,太原
196,整租·国兴小区 3室2厅 南/北,晋源区, 117㎡,南 北 , 高楼层 （34层）,1666 元/月,太原
197,整租·嘉缘小区 4室2厅 南/北,小店区, 163㎡,南 北 , 中楼层 （10层）,3000 元/月,太原
198,整租·怡然家园 2室1厅 南/北,迎泽区, 91㎡,南 北 , 低楼层 （25层）,2400 元/月,太原
199,整租·省区划委宿舍 1室1厅 东北,迎泽区, 35㎡,东北 , 高楼层 （6层）,1000 元/月,太原
200,整租·北機胜利小区 2室1厅 南/北,杏花岭区, 66㎡,南 北 , 低楼层 （6层）,1300 元/月,太原
201,整租·碧桂园·城市花园 3室2厅 南/北,杏花岭区, 129㎡,南 北 , 高楼层 （32层）,1800 元/月,太原
202,整租·保利茉莉公馆 3室2厅 南/北,小店区, 109㎡,南 北 , 中楼层 （20层）,2700 元/月,太原
203,整租·双龙大厦 1室1厅 南,杏花岭区, 50㎡,南 , 中楼层 （17层）,1200 元/月,太原
204,整租·生物技术学校宿舍 3室1厅 南/北,小店区, 90㎡,南 北 , 高楼层 （6层）,1700 元/月,太原
205,整租·老军营外西区 3室1厅 南/北,迎泽区, 80㎡,南 北 , 低楼层 （6层）,2900 元/月,太原
206,整租·山投·青运城 3室2厅 南/北,晋源区, 118㎡,南 北 , 低楼层 （33层）,1700 元/月,太原
207,整租·五金小区南区 2室1厅 南/北,杏花岭区, 83㎡,南 北 , 高楼层 （6层）,1200 元/月,太原
208,整租·富康苑北区 1室0厅 北,杏花岭区, 34㎡,北 , 中楼层 （33层）,1000 元/月,太原
209,整租·绿景未来城 3室2厅 南/北,杏花岭区, 142㎡,南 北 , 中楼层 （29层）,1700 元/月,太原
210,整租·富康苑北区 1室0厅 北,杏花岭区, 35㎡,北 , 中楼层 （33层）,1000 元/月,太原
211,整租·MOMΛ当代广场 1室0厅 北,晋源区, 38㎡,北 , 中楼层 （17层）,1200 元/月,太原
212,整租·安广小区 2室1厅 北,万柏林区, 90㎡,北 , 低楼层 （6层）,1200 元/月,太原
213,整租·桃北小区 2室1厅 南,杏花岭区, 70㎡,南 , 高楼层 （5层）,1400 元/月,太原
214,整租·电大宿舍 3室2厅 南/西/北,迎泽区, 133㎡,南 西 北 , 中楼层 （20层）,2350 元/月,太原
215,整租·金刚堰十三冶小区 2室1厅 南/北,杏花岭区, 54㎡,南 北 , 高楼层 （5层）,1100 元/月,太原
216,整租·山西省测绘地理信息局住宅小区 3室1厅 南/北,杏花岭区, 62㎡,南 北 , 高楼层 （5层）,1250 元/月,太原
217,整租·富力华庭D区 5室3厅 东/南/西/北,杏花岭区, 294㎡,东 南 西 北 , 低楼层 （4层）,4500 元/月,太原
218,整租·太原茂业天地 6室2厅 南/北,小店区, 320㎡,南 北 , 低楼层 （40层）,11800 元/月,太原
219,整租·辰兴·优山美郡 3室2厅 南,尖草坪区, 125㎡,南 , 低楼层 （30层）,1666 元/月,太原
220,整租·乾泽苑小区二期 2室1厅 南/北,尖草坪区, 60㎡,南 北 , 高楼层 （6层）,800 元/月,太原
221,整租·昕利小区 4室2厅 南/北,迎泽区, 124㎡,南 北 , 高楼层 （6层）,2200 元/月,太原
222,整租·富力湾 3室2厅 南,晋源区, 136㎡,南 , 中楼层 （34层）,2500 元/月,太原
223,整租·富力天禧城 2室1厅 南/北,尖草坪区, 91㎡,南 北 , 低楼层 （34层）,1666 元/月,太原
224,整租·三桥街西 1室1厅 南,杏花岭区, 40㎡,南 , 低楼层 （7层）,900 元/月,太原
225,整租·长岛国际 4室2厅 南/北,万柏林区, 170㎡,南 北 , 低楼层 （30层）,4166 元/月,太原
226,整租·青年宫宿舍 2室0厅 南,杏花岭区, 39㎡,南 , 低楼层 （6层）,1300 元/月,太原
227,整租·解放路34号 2室0厅 西,杏花岭区, 50㎡,西 , 中楼层 （6层）,1100 元/月,太原
228,整租·佳境花园 3室2厅 南,小店区, 140㎡,南 , 低楼层 （16层）,3000 元/月,太原
229,整租·省外贸土畜产宿舍 3室1厅 南/北,迎泽区, 79㎡,南 北 , 高楼层 （6层）,1500 元/月,太原
230,整租·云特区 1室0厅 南/北,小店区, 62㎡,南 北 , 高楼层 （12层）,1500 元/月,太原
231,整租·桥东小区L区 1室1厅 南,迎泽区, 58㎡,南 , 高楼层 （8层）,800 元/月,太原
232,整租·恒大未来城 4室2厅 东,小店区, 140㎡,东 , 高楼层 （18层）,3333 元/月,太原
233,整租·中正·亲贤们 1室1厅 南,小店区, 50㎡,南 , 中楼层 （31层）,3500 元/月,太原
234,整租·嘉隆明城 4室2厅 南/北,小店区, 160㎡,南 北 , 中楼层 （6层）,2000 元/月,太原
235,整租·卷烟厂东宿舍 2室2厅 东/南/北,迎泽区, 76㎡,东 南 北 , 中楼层 （11层）,1500 元/月,太原
236,整租·万象城 2室1厅 南,万柏林区, 90㎡,南 , 中楼层 （32层）,1666 元/月,太原
237,整租·太原市通信分公司后北屯住宅小区 3室2厅 南/北,万柏林区, 101㎡,南 北 , 低楼层 （6层）,1500 元/月,太原
