,title,district,area,orient,floor,price,city
50,整租·凯发大厦 3室1厅 东,云岩区, 153㎡,东 , 高楼层 （24层）,5000 元/月,贵阳
51,合租·花果园M区 4居室 南卧,南明区, 25㎡,南 , 高楼层 （41层）,1150 元/月,贵阳
52,整租·花果园一期 3室2厅 东南,南明区, 120㎡,东南 , 低楼层 （48层）,2500 元/月,贵阳
53,整租·富力新天地 1室0厅 LOFT 北,观山湖区, 47㎡,北 , 中楼层 （18层）,1750 元/月,贵阳
54,整租·万科大都会南区 3室2厅 东南,花溪区, 89㎡,东南 , 低楼层 （35层）,2300 元/月,贵阳
55,整租·富力新天地 1室1厅 LOFT 北,观山湖区, 47㎡,北 , 低楼层 （18层）,1600 元/月,贵阳
56,整租·中铁逸都国际A区&G区 3室1厅 南,观山湖区, 90㎡,南 , 高楼层 （27层）,2800 元/月,贵阳
57,整租·富力新天地 1室1厅 LOFT 北,观山湖区, 47㎡,北 , 高楼层 （18层）,1700 元/月,贵阳
58,整租·未来方舟F4组团 1室1厅 东南,云岩区, 34㎡,东南 , 中楼层 （21层）,1500 元/月,贵阳
59,合租·花果园L1区 4居室 南卧,南明区, 18㎡,南 , 高楼层 （41层）,1250 元/月,贵阳
60,整租·中天花园峰景时代 3室2厅 西北,云岩区, 125㎡,西北 , 中楼层 （6层）,2500 元/月,贵阳
61,合租·中天会展城A区 5居室 东南卧,观山湖区, 23㎡,东南 , 中楼层 （32层）,1200 元/月,贵阳
62,整租·花果园一期 3室1厅 南,南明区, 100㎡,南 , 高楼层 （48层）,2400 元/月,贵阳
63,合租·世纪城龙嘉苑 5居室 南卧,观山湖区, 20㎡,南 , 中楼层 （30层）,800 元/月,贵阳
64,整租·中铁城 3室2厅 南,花溪区, 90㎡,南 , 低楼层 （32层）,1800 元/月,贵阳
65,合租·中天会展城A区 5居室 南卧,观山湖区, 20㎡,南 , 中楼层 （38层）,750 元/月,贵阳
66,整租·兴隆城市花园沐风园 1室1厅 南,南明区, 60㎡,南 , 中楼层 （28层）,1500 元/月,贵阳
67,整租·中铁逸都国际B区 3室2厅 东,观山湖区, 104㎡,东 , 低楼层 （29层）,3500 元/月,贵阳
68,整租·花果园一期 3室2厅 东南,南明区, 117㎡,东南 , 中楼层 （38层）,3300 元/月,贵阳
69,整租·沙河街96号 3室1厅 东南,云岩区, 100㎡,东南 , 高楼层 （7层）,2000 元/月,贵阳
70,整租·未来方舟H2组团 3室2厅 东南,云岩区, 127㎡,东南 , 中楼层 （32层）,3500 元/月,贵阳
71,整租·富力新天地 1室1厅 LOFT 南,观山湖区, 47㎡,南 , 低楼层 （18层）,1900 元/月,贵阳
72,整租·中天Plus三组团 2室1厅 东,云岩区, 48㎡,东 , 低楼层 （21层）,1500 元/月,贵阳
73,合租·长城嘉苑 4居室 南卧,花溪区, 12㎡,南 , 中楼层 （18层）,1200 元/月,贵阳
74,整租·金融橙公寓 1室0厅 北,观山湖区, 40㎡,北 , 中楼层 （23层）,1700 元/月,贵阳
75,整租·市西路100号 2室2厅 南,云岩区, 72㎡,南 , 低楼层 （7层）,1100 元/月,贵阳
76,整租·兴隆城市花园 3室2厅 南,花溪区, 136㎡,南 , 中楼层 （6层）,2200 元/月,贵阳
77,整租·瑞金南路81号 4室2厅 南,南明区, 135㎡,南 , 中楼层 （8层）,5000 元/月,贵阳
78,整租·保利凤凰湾C区 3室2厅 南,南明区, 124㎡,南 , 低楼层 （32层）,3500 元/月,贵阳
79,整租·兰花小区 3室1厅 南,花溪区, 98㎡,南 , 高楼层 （8层）,1500 元/月,贵阳
80,整租·中天会展城A区 2室2厅 东南/南,观山湖区, 90㎡,东南 南 , 高楼层 （32层）,2500 元/月,贵阳
81,合租·中建华府（松柏路） 5居室 东卧,云岩区, 15㎡,东 , 中楼层 （30层）,1300 元/月,贵阳
82,整租·花果园M区 3室2厅 东,南明区, 88㎡,东 , 中楼层 （45层）,2350 元/月,贵阳
83,合租·中天会展城A区 5居室 南卧,观山湖区, 16㎡,南 , 高楼层 （32层）,1200 元/月,贵阳
84,整租·永红小区 2室1厅 西南,花溪区, 50㎡,西南 , 中楼层 （6层）,1000 元/月,贵阳
85,整租·富力新天地 1室1厅 LOFT 南,观山湖区, 47㎡,南 , 低楼层 （18层）,1700 元/月,贵阳
86,整租·麒麟苑 3室1厅 南,云岩区, 88㎡,南 , 低楼层 （34层）,1600 元/月,贵阳
87,合租·景秀黔城 5居室 南卧,清镇市, 26㎡,南 , 低楼层 （30层）,750 元/月,贵阳
88,整租·花果园一期 1室1厅 东南,南明区, 40㎡,东南 , 低楼层 （43层）,1600 元/月,贵阳
89,合租·景秀黔城 5居室 南卧,清镇市, 18㎡,南 , 低楼层 （30层）,600 元/月,贵阳
90,整租·龙湾国际 3室1厅 南,花溪区, 142㎡,南 , 高楼层 （30层）,2800 元/月,贵阳
91,整租·富力新天地 1室1厅 LOFT 南,观山湖区, 47㎡,南 , 高楼层 （18层）,1750 元/月,贵阳
92,整租·中天铭廷 1室1厅 东南,观山湖区, 30㎡,东南 , 中楼层 （32层）,1450 元/月,贵阳
93,整租·富力新天地 1室0厅 LOFT 南,观山湖区, 47㎡,南 , 低楼层 （18层）,1600 元/月,贵阳
94,整租·中天渔安新城B组团 3室2厅 东南,云岩区, 113㎡,东南 , 中楼层 （30层）,1680 元/月,贵阳
95,整租·富力新天地 1室0厅 LOFT 南,观山湖区, 47㎡,南 , 低楼层 （18层）,1600 元/月,贵阳
96,整租·花果园U区 3室2厅 东,南明区, 100㎡,东 , 高楼层 （44层）,2400 元/月,贵阳
97,整租·国际金融中心二期商务区 1室1厅 南,观山湖区, 30㎡,南 , 中楼层 （17层）,1700 元/月,贵阳
98,整租·万科悦城 2室1厅 南,云岩区, 68㎡,南 , 中楼层 （32层）,2200 元/月,贵阳
99,整租·金阳新世界水临境 3室2厅 南/北,观山湖区, 106㎡,南 北 , 高楼层 （23层）,2800 元/月,贵阳
100,整租·七彩湖花园 5室1厅 南/北,白云区, 201㎡,南 北 , 高楼层 （6层）,3000 元/月,贵阳
101,整租·富力新天地 1室0厅 LOFT 北,观山湖区, 44㎡,北 , 中楼层 （18层）,1600 元/月,贵阳
102,整租·花果园R2区 1室1厅 西南,南明区, 42㎡,西南 , 中楼层 （44层）,1200 元/月,贵阳
103,合租·心美TWINS·国际 4居室 南卧,白云区, 21㎡,南 , 高楼层 （30层）,1050 元/月,贵阳
104,整租·金阳新世界珑璟 3室2厅 西,白云区, 94㎡,西 , 中楼层 （34层）,3200 元/月,贵阳
105,整租·保利凤凰湾E区 3室2厅 南,南明区, 117㎡,南 , 低楼层 （32层）,3000 元/月,贵阳
106,整租·麒鑫新时代商业广场 2室2厅 南/北,花溪区, 97㎡,南 北 , 高楼层 （15层）,2200 元/月,贵阳
107,整租·花果园U区 1室1厅 东南,南明区, 40㎡,东南 , 高楼层 （46层）,900 元/月,贵阳
108,整租·万科大都会南区 3室1厅 西,花溪区, 86㎡,西 , 中楼层 （33层）,2300 元/月,贵阳
109,整租·西湖巷19号院 3室2厅 南/北,南明区, 74㎡,南 北 , 低楼层 （6层）,1500 元/月,贵阳
110,整租·天骄南苑 3室2厅 东南,云岩区, 112㎡,东南 , 低楼层 （12层）,1900 元/月,贵阳
111,整租·富力新天地 1室1厅 LOFT 北,观山湖区, 47㎡,北 , 高楼层 （18层）,1600 元/月,贵阳
112,整租·花果园R1区 1室1厅 东南,南明区, 40㎡,东南 , 低楼层 （45层）,1300 元/月,贵阳
113,合租·远大生态风景 4居室 东南卧,观山湖区, 16㎡,东南 , 中楼层 （32层）,750 元/月,贵阳
114,整租·麒龙金翠湾 4室2厅 复式 南,观山湖区, 158㎡,南 , 高楼层 （6层）,2500 元/月,贵阳
115,整租·富力新天地 1室1厅 LOFT 南,观山湖区, 47㎡,南 , 低楼层 （18层）,1600 元/月,贵阳
116,整租·富水中路104号 1室1厅 东南,云岩区, 50㎡,东南 , 低楼层 （10层）,1100 元/月,贵阳
117,整租·富力新天地 1室1厅 LOFT 南,观山湖区, 44㎡,南 , 低楼层 （18层）,1700 元/月,贵阳
118,整租·花果园M区 2室1厅 南,南明区, 65㎡,南 , 中楼层 （43层）,1950 元/月,贵阳
119,整租·富力新天地 1室1厅 LOFT 北,观山湖区, 47㎡,北 , 中楼层 （18层）,1600 元/月,贵阳
120,整租·花果园J区 2室1厅 东,南明区, 60㎡,东 , 低楼层 （38层）,1800 元/月,贵阳
121,合租·华润国际社区 5居室 南卧,观山湖区, 30㎡,南 , 低楼层 （33层）,1250 元/月,贵阳
122,整租·美的林城时代南区 2室1厅 东南,观山湖区, 90㎡,东南 , 低楼层 （32层）,3000 元/月,贵阳
123,合租·中环国际 5居室 东南卧,清镇市, 14㎡,东南 , 低楼层 （28层）,600 元/月,贵阳
124,整租·世纪城龙昌苑 2室2厅 南,云岩区, 94㎡,南 , 高楼层 （21层）,1800 元/月,贵阳
125,合租·中天会展城A区 5居室 东南卧,观山湖区, 14㎡,东南 , 高楼层 （32层）,700 元/月,贵阳
126,整租·花果园S1区 3室2厅 西南,南明区, 128㎡,西南 , 高楼层 （44层）,2300 元/月,贵阳
127,整租·安居5号院 3室2厅 北,乌当区, 85㎡,北 , 中楼层 （7层）,1300 元/月,贵阳
128,整租·尚善·御景 3室2厅 东/东南,乌当区, 108㎡,东 东南 , 中楼层 （31层）,2000 元/月,贵阳
129,整租·花果园S2区 2室2厅 东南,南明区, 67㎡,东南 , 低楼层 （45层）,1800 元/月,贵阳
130,整租·枫林 2室1厅 南/北,云岩区, 110㎡,南 北 , 高楼层 （31层）,3250 元/月,贵阳
131,合租·世纪城龙泉苑西区 5居室 东南卧,云岩区, 13㎡,东南 , 高楼层 （18层）,700 元/月,贵阳
132,整租·金融城Max-D座 2室1厅 南,观山湖区, 110㎡,南 , 中楼层 （24层）,9350 元/月,贵阳
133,合租·景秀黔城 5居室 东南卧,清镇市, 30㎡,东南 , 中楼层 （40层）,470 元/月,贵阳
134,整租·北大资源梦想城 1室1厅 东南,观山湖区, 50㎡,东南 , 高楼层 （17层）,2500 元/月,贵阳
135,整租·富力新天地 1室1厅 东南,观山湖区, 47㎡,东南 , 低楼层 （18层）,1800 元/月,贵阳
136,整租·观山湖一号 2室2厅 东南,观山湖区, 53㎡,东南 , 低楼层 （30层）,2300 元/月,贵阳
137,整租·金融橙公寓 1室1厅 东南/南,观山湖区, 45㎡,东南 南 , 中楼层 （23层）,1500 元/月,贵阳
138,整租·世纪城龙禧苑 4室2厅 南,观山湖区, 190㎡,南 , 低楼层 （45层）,4600 元/月,贵阳
139,整租·北大资源缤纷广场 1室1厅 东南,花溪区, 40㎡,东南 , 中楼层 （19层）,2000 元/月,贵阳
140,整租·富力新天地 1室1厅 东南,观山湖区, 47㎡,东南 , 低楼层 （18层）,1700 元/月,贵阳
141,合租·景秀黔城 5居室 南卧,清镇市, 27㎡,南 , 低楼层 （30层）,730 元/月,贵阳
142,整租·万科悦城 2室1厅 东南,云岩区, 59㎡,东南 , 高楼层 （27层）,1800 元/月,贵阳
143,合租·景秀黔城 5居室 东南卧,清镇市, 20㎡,东南 , 低楼层 （30层）,530 元/月,贵阳
144,整租·世纪城龙祥苑 2室2厅 东南,云岩区, 88㎡,东南 , 中楼层 （21层）,2400 元/月,贵阳
145,合租·花果园J区 4居室 南卧,南明区, 20㎡,南 , 中楼层 （39层）,1250 元/月,贵阳
146,整租·城市魔方 2室1厅 西南,乌当区, 71㎡,西南 , 中楼层 （18层）,1500 元/月,贵阳
147,合租·碧园花城 4居室 南卧,花溪区, 21㎡,南 , 中楼层 （28层）,980 元/月,贵阳
148,整租·金融二期A5组团中天知秋轩 3室2厅 东南,观山湖区, 128㎡,东南 , 中楼层 （25层）,3500 元/月,贵阳
149,合租·乌江怡苑 4居室 西北卧,云岩区, 9㎡,西北 , 中楼层 （30层）,900 元/月,贵阳
150,整租·花果园V区 2室2厅 东/东南/南/西南,南明区, 67㎡,东 东南 南 西南 , 高楼层 （39层）,2100 元/月,贵阳
151,合租·世纪城龙泽苑南区 4居室 南卧,云岩区, 21㎡,南 , 低楼层 （30层）,980 元/月,贵阳
152,整租·花果园U区 3室2厅 东南,南明区, 99㎡,东南 , 中楼层 （44层）,2500 元/月,贵阳
153,合租·龙福苑 5居室 南卧,观山湖区, 13㎡,南 , 高楼层 （35层）,700 元/月,贵阳
154,整租·世纪城龙昌苑 3室2厅 南/北,云岩区, 109㎡,南 北 , 高楼层 （25层）,2000 元/月,贵阳
155,合租·世纪城龙泽苑北区 5居室 南卧,观山湖区, 15㎡,南 , 中楼层 （30层）,600 元/月,贵阳
156,整租·花果园R2区 2室1厅 东南,南明区, 65㎡,东南 , 低楼层 （46层）,2050 元/月,贵阳
157,整租·中天学海轩 3室2厅 南,观山湖区, 131㎡,南 , 中楼层 （32层）,3100 元/月,贵阳
158,整租·万科城E区 3室1厅 南/北,云岩区, 85㎡,南 北 , 中楼层 （35层）,2200 元/月,贵阳
159,整租·花果园V区 1室1厅 东南,南明区, 40㎡,东南 , 高楼层 （43层）,1500 元/月,贵阳
160,整租·渔安新城E组团 2室1厅 东北,云岩区, 60㎡,东北 , 低楼层 （35层）,1200 元/月,贵阳
161,合租·中天会展城A区 5居室 东南卧,观山湖区, 23㎡,东南 , 低楼层 （35层）,1100 元/月,贵阳
162,整租·花果园R1区 1室1厅 东南,南明区, 40㎡,东南 , 高楼层 （45层）,1500 元/月,贵阳
163,合租·奥林花园 4居室 南卧,观山湖区, 15㎡,南 , 高楼层 （18层）,1000 元/月,贵阳
164,整租·中天雅实轩 1室1厅 东,观山湖区, 20㎡,东 , 低楼层 （32层）,1200 元/月,贵阳
165,整租·花果园Q区 3室1厅 西北,南明区, 89㎡,西北 , 中楼层 （40层）,2800 元/月,贵阳
166,整租·商房高第 5室2厅 东南,观山湖区, 172㎡,东南 , 中楼层 （25层）,4500 元/月,贵阳
167,整租·文昌星园 3室1厅 东南,云岩区, 125㎡,东南 , 低楼层 （3层）,3350 元/月,贵阳
168,整租·花果园T2区 3室2厅 西南,南明区, 89㎡,西南 , 低楼层 （47层）,2000 元/月,贵阳
169,整租·恒大城 2室2厅 东,白云区, 88㎡,东 , 中楼层 （32层）,1700 元/月,贵阳
170,整租·美的林城时代南区 2室1厅 东南,观山湖区, 65㎡,东南 , 低楼层 （32层）,2200 元/月,贵阳
171,合租·龙佑苑 5居室 东南卧,观山湖区, 13㎡,东南 , 高楼层 （18层）,700 元/月,贵阳
172,整租·花果园T2区 3室2厅 东/东南/南/西南,南明区, 88㎡,东 东南 南 西南 , 中楼层 （45层）,2500 元/月,贵阳
173,合租·花果园V区 5居室 南卧,南明区, 10㎡,南 , 中楼层 （41层）,1000 元/月,贵阳
174,整租·吟峰苑 2室1厅 东,云岩区, 101㎡,东 , 低楼层 （33层）,3500 元/月,贵阳
175,合租·世纪城龙泉苑东区 5居室 东南卧,云岩区, 13㎡,东南 , 中楼层 （35层）,500 元/月,贵阳
176,整租·东山路久联宿舍 2室2厅 东北,云岩区, 75㎡,东北 , 高楼层 （7层）,1200 元/月,贵阳
177,合租·明诚景怡苑 4居室 南卧,观山湖区, 12㎡,南 , 中楼层 （25层）,600 元/月,贵阳
178,整租·花果园街55号 1室0厅 东南,云岩区, 30㎡,东南 , 中楼层 （6层）,600 元/月,贵阳
179,合租·中天会展城B区 5居室 东南卧,观山湖区, 16㎡,东南 , 中楼层 （30层）,670 元/月,贵阳
180,整租·书香苑 4室2厅 南,观山湖区, 122㎡,南 , 低楼层 （30层）,2000 元/月,贵阳
181,整租·富力新天地 1室0厅 LOFT 南,观山湖区, 47㎡,南 , 中楼层 （18层）,1600 元/月,贵阳
182,整租·花果园K区 3室2厅 东/东南,南明区, 100㎡,东 东南 , 高楼层 （45层）,2600 元/月,贵阳
183,合租·景秀黔城 5居室 东南卧,清镇市, 26㎡,东南 , 低楼层 （30层）,830 元/月,贵阳
184,整租·贵阳宇虹万花城 4室2厅 南,观山湖区, 210㎡,南 , 中楼层 （12层）,2500 元/月,贵阳
185,合租·中天会展城B区 5居室 南卧,观山湖区, 14㎡,南 , 高楼层 （18层）,650 元/月,贵阳
186,整租·中铁逸都国际F区 3室2厅 东,观山湖区, 130㎡,东 , 中楼层 （14层）,1500 元/月,贵阳
187,龙凯苑 4室2厅 南,云岩区, 156㎡,南 , 低楼层 （30层）,3800 元/月,贵阳
188,整租·远大生态风景 4室1厅 西南,观山湖区, 146㎡,西南 , 高楼层 （33层）,4200 元/月,贵阳
189,整租·新联小区 2室1厅 东,云岩区, 60㎡,东 , 中楼层 （8层）,1200 元/月,贵阳
190,整租·凯宏苑 2室2厅 东南,花溪区, 75㎡,东南 , 中楼层 （5层）,1600 元/月,贵阳
191,合租·碧海乾图花园 5居室 东南卧,观山湖区, 27㎡,东南 , 低楼层 （32层）,800 元/月,贵阳
192,整租·恒大帝景 3室2厅 南,观山湖区, 120㎡,南 , 中楼层 （33层）,3000 元/月,贵阳
193,合租·龙佑苑 5居室 东南卧,观山湖区, 18㎡,东南 , 低楼层 （18层）,700 元/月,贵阳
194,整租·中天富茂轩 4室2厅 南,观山湖区, 185㎡,南 , 高楼层 （18层）,2500 元/月,贵阳
195,千千代公寓 3室2厅 南,南明区, 147㎡,南 , 中楼层 （22层）,3680 元/月,贵阳
196,整租·俊发城 4室2厅 南,白云区, 167㎡,南 , 低楼层 （7层）,2200 元/月,贵阳
197,整租·恒大帝景 3室2厅 东南,观山湖区, 103㎡,东南 , 低楼层 （33层）,1300 元/月,贵阳
198,合租·中天会展城A区 5居室 东南卧,观山湖区, 14㎡,东南 , 高楼层 （32层）,700 元/月,贵阳
199,合租·中建华府（松柏路） 5居室 南卧,云岩区, 16㎡,南 , 中楼层 （30层）,1100 元/月,贵阳
200,合租·花果园一期 4居室 南卧,南明区, 15㎡,南 , 低楼层 （38层）,1300 元/月,贵阳
201,合租·中天会展城A区 4居室 西南卧,观山湖区, 18㎡,西南 , 中楼层 （32层）,780 元/月,贵阳
202,整租·富力新天地 1室1厅 LOFT 北,观山湖区, 47㎡,北 , 高楼层 （18层）,1600 元/月,贵阳
203,合租·远大生态风景 4居室 东南卧,观山湖区, 16㎡,东南 , 中楼层 （32层）,750 元/月,贵阳
204,整租·富力新天地 1室1厅 LOFT 南,观山湖区, 47㎡,南 , 低楼层 （18层）,1600 元/月,贵阳
205,整租·富力新天地 1室1厅 LOFT 南,观山湖区, 44㎡,南 , 低楼层 （18层）,1700 元/月,贵阳
206,合租·中天会展城A区 5居室 东南卧,观山湖区, 16㎡,东南 , 低楼层 （43层）,700 元/月,贵阳
207,整租·富力新天地 1室1厅 LOFT 南,观山湖区, 47㎡,南 , 高楼层 （18层）,1750 元/月,贵阳
208,合租·景秀黔城 5居室 南卧,清镇市, 26㎡,南 , 低楼层 （30层）,750 元/月,贵阳
209,合租·景秀黔城 5居室 南卧,清镇市, 18㎡,南 , 低楼层 （30层）,600 元/月,贵阳
210,整租·群升大智汇 3室2厅 南,花溪区, 90㎡,南 , 中楼层 （18层）,2300 元/月,贵阳
211,整租·碧桂园观山府 1室1厅 LOFT 东南,观山湖区, 41㎡,东南 , 中楼层 （18层）,1650 元/月,贵阳
212,中国普天中央国际 3室2厅 西,云岩区, 105㎡,西 , 中楼层 （48层）,2200 元/月,贵阳
213,整租·恒大滨河左岸 1室1厅 LOFT 西北,观山湖区, 51㎡,西北 , 中楼层 （18层）,1799 元/月,贵阳
214,整租·花果园一期 3室2厅 西南,南明区, 112㎡,西南 , 中楼层 （39层）,2600 元/月,贵阳
215,整租·花果园M区 1室1厅 东南,南明区, 49㎡,东南 , 低楼层 （43层）,1700 元/月,贵阳
216,整租·花果园U区 2室2厅 东南,南明区, 80㎡,东南 , 高楼层 （45层）,1800 元/月,贵阳
217,整租·睿力上城 3室1厅 南/北,观山湖区, 120㎡,南 北 , 中楼层 （26层）,2800 元/月,贵阳
218,整租·宅吉小区 4室2厅 南,云岩区, 98㎡,南 , 中楼层 （4层）,1700 元/月,贵阳
219,整租·中天山水园 4室3厅 东南,观山湖区, 200㎡,东南 , 高楼层 （6层）,3000 元/月,贵阳
220,整租·花果园M区 1室1厅 东南,南明区, 35㎡,东南 , 高楼层 （41层）,1800 元/月,贵阳
221,整租·金阳新世界碧谭园D区 2室2厅 南,白云区, 92㎡,南 , 高楼层 （32层）,2500 元/月,贵阳
222,整租·富力新天地 1室0厅 LOFT 南,观山湖区, 47㎡,南 , 低楼层 （18层）,1900 元/月,贵阳
223,整租·北大资源梦想城 5室2厅 东南,观山湖区, 200㎡,东南 , 低楼层 （18层）,5888 元/月,贵阳
224,整租·富力新天地 1室0厅 LOFT 西南,观山湖区, 47㎡,西南 , 高楼层 （18层）,1700 元/月,贵阳
225,整租·美的林城时代南区 2室2厅 南,观山湖区, 92㎡,南 , 高楼层 （32层）,3000 元/月,贵阳
226,整租·国际金融中心二期商务区 1室1厅 复式 西北,观山湖区, 45㎡,西北 , 低楼层 （18层）,1700 元/月,贵阳
227,整租·金融橙公寓 1室1厅 复式 北,观山湖区, 40㎡,北 , 高楼层 （23层）,1450 元/月,贵阳
228,整租·中天花园.御景湾 3室2厅 东,云岩区, 90㎡,东 , 中楼层 （6层）,2300 元/月,贵阳
229,整租·中天会展城B区 2室2厅 南,观山湖区, 90㎡,南 , 高楼层 （32层）,2500 元/月,贵阳
230,整租·花果园L2区 3室2厅 东南,南明区, 100㎡,东南 , 中楼层 （44层）,2599 元/月,贵阳
231,整租·和馨苑 3室1厅 西南,白云区, 122㎡,西南 , 高楼层 （33层）,1900 元/月,贵阳
232,整租·漓江花园 2室1厅 东南,花溪区, 83㎡,东南 , 中楼层 （8层）,1300 元/月,贵阳
233,整租·花果园A北区 3室1厅 东南,云岩区, 125㎡,东南 , 低楼层 （31层）,4500 元/月,贵阳
