,title,district,area,orient,floor,price,city
25,合租·鑫城汇H2 3居室 南卧,硚口, 18㎡,南 , 高楼层 （42层）,900 元/月,武汉
26,整租·万科金色城市17地块 3室2厅 东南,洪山, 123㎡,东南 , 中楼层 （30层）,2800 元/月,武汉
27,合租·保利城 4居室 北卧,武昌, 7㎡,北 , 高楼层 （34层）,960 元/月,武汉
28,整租·当代卡梅尔小镇 3室2厅 南,江夏, 126㎡,南 , 低楼层 （6层）,3000 元/月,武汉
29,合租·福星华府 4居室 南卧,江汉, 13㎡,南 , 中楼层 （45层）,1330 元/月,武汉
30,整租·星海虹城 3室1厅 南,武昌, 145㎡,南 , 中楼层 （18层）,4200 元/月,武汉
31,合租·鲤鱼洲家园 3居室 北卧,汉阳, 20㎡,北 , 低楼层 （33层）,800 元/月,武汉
32,整租·武汉碧桂园天玺湾 4室2厅 南,江夏, 140㎡,南 , 中楼层 （18层）,3300 元/月,武汉
33,合租·团结名居枫园 5居室 南卧,洪山, 18㎡,南 , 高楼层 （33层）,780 元/月,武汉
34,整租·统建同安家园 3室2厅 南/北,江岸, 129㎡,南 北 , 中楼层 （11层）,3200 元/月,武汉
35,合租·幸福佳苑 4居室 南卧,洪山, 30㎡,南 , 中楼层 （31层）,750 元/月,武汉
36,整租·银邦大厦 2室2厅 南,硚口, 116㎡,南 , 中楼层 （29层）,3400 元/月,武汉
37,整租·爱家国际华城 4室1厅 南,洪山, 149㎡,南 , 低楼层 （28层）,4050 元/月,武汉
38,整租·华润置地凤凰城 3室2厅 南/北,武昌, 143㎡,南 北 , 高楼层 （33层）,4100 元/月,武汉
39,整租·尚都一品 3室1厅 南,江岸, 93㎡,南 , 中楼层 （31层）,2500 元/月,武汉
40,整租·电建地产盛世江城 3室2厅 南/北,江汉, 127㎡,南 北 , 低楼层 （52层）,2800 元/月,武汉
41,合租·塔子湖锦绣家园幽兰苑 4居室 南卧,江岸, 30㎡,南 , 高楼层 （42层）,850 元/月,武汉
42,整租·保利城 3室2厅 南,武昌, 92㎡,南 , 低楼层 （29层）,2700 元/月,武汉
43,合租·塔子湖锦绣家园幽兰苑 4居室 南卧,江岸, 26㎡,南 , 低楼层 （32层）,700 元/月,武汉
44,整租·晒湖小区 3室2厅 南,武昌, 90㎡,南 , 低楼层 （7层）,2300 元/月,武汉
45,整租·江城明珠 2室2厅 南,汉阳, 85㎡,南 , 低楼层 （33层）,1650 元/月,武汉
46,整租·武汉碧桂园天玺湾 4室2厅 南/北,江夏, 137㎡,南 北 , 高楼层 （16层）,2800 元/月,武汉
47,合租·塔子湖锦绣家园幽兰苑 3居室 南卧,江岸, 26㎡,南 , 高楼层 （39层）,800 元/月,武汉
48,整租·伊顿阳光 3室1厅 南,江夏, 87㎡,南 , 中楼层 （11层）,1700 元/月,武汉
49,合租·塔子湖锦绣家园幽兰苑 4居室 南卧,江岸, 30㎡,南 , 低楼层 （32层）,890 元/月,武汉
50,整租·世纪彩城 3室2厅 南/北,洪山, 102㎡,南 北 , 低楼层 （11层）,3400 元/月,武汉
51,合租·三角花园鑫鑫路小区 3居室 南卧,武昌, 20㎡,南 , 中楼层 （29层）,1000 元/月,武汉
52,整租·融创融公馆二期 2室2厅 南,江汉, 85㎡,南 , 中楼层 （42层）,2800 元/月,武汉
53,合租·鸿瑞佳苑 3居室 南卧,洪山, 25㎡,南 , 高楼层 （32层）,850 元/月,武汉
54,整租·芷岸龙庭 3室2厅 南,洪山, 118㎡,南 , 高楼层 （30层）,2650 元/月,武汉
55,合租·珞珈雅苑 5居室 南卧,洪山, 20㎡,南 , 高楼层 （32层）,503 元/月,武汉
56,整租·保利上城 3室2厅 南,洪山, 98㎡,南 , 低楼层 （30层）,2450 元/月,武汉
57,整租·栗庙新村 1室1厅 东南,江夏, 20㎡,东南 , 高楼层 （4层）,1099 元/月,武汉
58,整租·幸福时代四期 1室0厅 南,江岸, 53㎡,南 , 低楼层 （29层）,1400 元/月,武汉
59,合租·芷岸龙庭 5居室 南卧,洪山, 30㎡,南 , 低楼层 （30层）,1000 元/月,武汉
60,整租·英特小区 2室2厅 南/北,洪山, 98㎡,南 北 , 高楼层 （7层）,2200 元/月,武汉
61,合租·鑫城汇H2 4居室 南卧,硚口, 25㎡,南 , 低楼层 （33层）,800 元/月,武汉
62,整租·幸福湾星澜 3室2厅 南/北,江岸, 95㎡,南 北 , 中楼层 （33层）,2400 元/月,武汉
63,合租·石桥花园 4居室 南卧,江岸, 20㎡,南 , 高楼层 （29层）,900 元/月,武汉
64,整租·馨苑小区 3室1厅 南/北,江汉, 109㎡,南 北 , 高楼层 （7层）,2200 元/月,武汉
65,合租·鑫城汇H2 4居室 南卧,硚口, 20㎡,南 , 中楼层 （33层）,1000 元/月,武汉
66,整租·船舶广场 4室2厅 西南,江岸, 146㎡,西南 , 中楼层 （30层）,5700 元/月,武汉
67,整租·保利心语七期 4室1厅 东,洪山, 121㎡,东 , 中楼层 （24层）,3500 元/月,武汉
68,整租·三角花园王家湾小区 2室2厅 南,洪山, 103㎡,南 , 高楼层 （29层）,2800 元/月,武汉
69,整租·保利城 3室1厅 南,武昌, 105㎡,南 , 低楼层 （34层）,2700 元/月,武汉
70,整租·荣昌花园 2室2厅 南,东西湖, 94㎡,南 , 高楼层 （8层）,1400 元/月,武汉
71,合租·鑫城汇H2 4居室 南卧,硚口, 20㎡,南 , 中楼层 （33层）,900 元/月,武汉
72,整租·巢nest 4室2厅 东南,黄陂, 223㎡,东南 , 低楼层 （3层）,6500 元/月,武汉
73,合租·鑫城汇H2 4居室 南卧,硚口, 20㎡,南 , 中楼层 （33层）,900 元/月,武汉
74,整租·华氏儒商花园 4室2厅 南,江汉, 85㎡,南 , 高楼层 （9层）,3000 元/月,武汉
75,合租·云宏大厦 5居室 东卧,江岸, 18㎡,东 , 中楼层 （19层）,650 元/月,武汉
76,整租·台北二村 2室1厅 南,江岸, 62㎡,南 , 高楼层 （7层）,2000 元/月,武汉
77,合租·鑫城汇H2 3居室 南卧,硚口, 20㎡,南 , 低楼层 （33层）,950 元/月,武汉
78,整租·元宝山干休所 4室1厅 南,洪山, 102㎡,南 , 高楼层 （2层）,2600 元/月,武汉
79,合租·石桥花园 5居室 南卧,江岸, 12㎡,南 , 高楼层 （32层）,550 元/月,武汉
80,整租·保利上城 3室2厅 南,洪山, 99㎡,南 , 中楼层 （34层）,1200 元/月,武汉
81,合租·锦绣龙城 5居室 南卧,东湖高新, 12㎡,南 , 中楼层 （24层）,800 元/月,武汉
82,整租·丽华苑 3室2厅 南,武昌, 92㎡,南 , 低楼层 （18层）,2400 元/月,武汉
83,合租·石桥花园 4居室 南卧,江岸, 13㎡,南 , 高楼层 （29层）,550 元/月,武汉
84,整租·新城春天里 2室2厅 东南,汉阳, 85㎡,东南 , 高楼层 （34层）,2200 元/月,武汉
85,合租·石桥花园 4居室 南卧,江岸, 13㎡,南 , 中楼层 （33层）,550 元/月,武汉
86,整租·花北小区 2室1厅 南,江岸, 66㎡,南 , 低楼层 （7层）,2400 元/月,武汉
87,合租·石桥花园 5居室 南卧,江岸, 13㎡,南 , 低楼层 （29层）,600 元/月,武汉
88,整租·中国铁建国际花园 3室2厅 南/北,汉阳, 140㎡,南 北 , 高楼层 （47层）,2500 元/月,武汉
89,合租·石桥花园 5居室 南卧,江岸, 18㎡,南 , 低楼层 （33层）,750 元/月,武汉
90,整租·青青美庐东区 3室2厅 南/北,江岸, 133㎡,南 北 , 低楼层 （12层）,2600 元/月,武汉
91,合租·龙城.天居园 5居室 南卧,黄陂, 26㎡,南 , 中楼层 （22层）,550 元/月,武汉
92,整租·保利花园 3室2厅 南/北,东湖高新, 135㎡,南 北 , 中楼层 （18层）,4500 元/月,武汉
93,合租·福星城南区 4居室 南卧,江汉, 15㎡,南 , 低楼层 （51层）,820 元/月,武汉
94,整租·中南国际城 2室1厅 东北,武昌, 92㎡,东北 , 中楼层 （31层）,4000 元/月,武汉
95,合租·鸿瑞佳苑 4居室 西南卧,洪山, 25㎡,西南 , 高楼层 （33层）,845 元/月,武汉
96,整租·阜华领秀中南 2室1厅 东/南,武昌, 96㎡,东 南 , 高楼层 （30层）,3500 元/月,武汉
97,整租·时代豪苑 3室1厅 东南,江岸, 151㎡,东南 , 中楼层 （56层）,5000 元/月,武汉
98,整租·加州橘郡 3室2厅 南,江夏, 97㎡,南 , 高楼层 （30层）,2600 元/月,武汉
99,整租·华锦花园二期 2室2厅 南,洪山, 94㎡,南 , 高楼层 （7层）,2000 元/月,武汉
100,整租·丹水国际 4室2厅 南/北,江岸, 146㎡,南 北 , 高楼层 （31层）,4600 元/月,武汉
101,合租·水岸国际峯岚天下 4居室 东南卧,武昌, 20㎡,东南 , 中楼层 （44层）,1180 元/月,武汉
102,整租·大业花苑 3室2厅 南/北,东湖高新, 94㎡,南 北 , 高楼层 （7层）,2000 元/月,武汉
103,整租·栗庙新村 1室0厅 东北,江夏, 25㎡,东北 , 高楼层 （3层）,1100 元/月,武汉
104,整租·积玉桥万达SOHO 1室0厅 南,武昌, 57㎡,南 , 中楼层 （30层）,2800 元/月,武汉
105,合租·鸿瑞佳苑 4居室 南卧,洪山, 25㎡,南 , 高楼层 （33层）,949 元/月,武汉
106,合租·教师小区 1居室 南卧,洪山, 122㎡,南 , 高楼层 （8层）,2000 元/月,武汉
107,合租·歌林花园 5居室 南卧,黄陂, 25㎡,南 , 低楼层 （23层）,600 元/月,武汉
108,整租·保利公园九里四期 3室2厅 东南,洪山, 88㎡,东南 , 中楼层 （34层）,2500 元/月,武汉
109,合租·世纪江尚 5居室 南卧,江汉, 18㎡,南 , 中楼层 （32层）,1300 元/月,武汉
110,整租·碧水晴天 2室2厅 南,汉阳, 102㎡,南 , 中楼层 （10层）,2000 元/月,武汉
111,合租·太子湖畔 · 星苑 5居室 南卧,沌口开发区, 20㎡,南 , 中楼层 （18层）,720 元/月,武汉
112,整租·紫荆花苑 3室2厅 东南,武昌, 120㎡,东南 , 中楼层 （6层）,2800 元/月,武汉
113,合租·长丰城 3居室 东卧,硚口, 11㎡,东 , 低楼层 （41层）,1030 元/月,武汉
114,整租·名士1号 3室1厅 南,洪山, 141㎡,南 , 低楼层 （24层）,3900 元/月,武汉
115,合租·融侨华府 5居室 南卧,武昌, 18㎡,南 , 低楼层 （32层）,780 元/月,武汉
116,整租·阜华领秀中南 2室2厅 南,武昌, 96㎡,南 , 高楼层 （30层）,2600 元/月,武汉
117,合租·江城明珠 4居室 南卧,汉阳, 25㎡,南 , 中楼层 （33层）,1050 元/月,武汉
118,整租·万科魅力之城北区 3室3厅 南,东湖高新, 89㎡,南 , 高楼层 （11层）,3800 元/月,武汉
119,合租·歌林花园 5居室 南卧,黄陂, 18㎡,南 , 低楼层 （26层）,510 元/月,武汉
120,整租·安静社区 2室1厅 南,江岸, 55㎡,南 , 中楼层 （13层）,2000 元/月,武汉
121,合租·兴华嘉天下 5居室 南卧,洪山, 15㎡,南 , 低楼层 （25层）,600 元/月,武汉
122,整租·新世界常青花园雁溪山 2室2厅 南,东西湖, 88㎡,南 , 高楼层 （18层）,2800 元/月,武汉
123,合租·金地中心城 5居室 南卧,东湖高新, 25㎡,南 , 高楼层 （33层）,1050 元/月,武汉
124,整租·荣昌花园 2室1厅 南,东西湖, 72㎡,南 , 中楼层 （6层）,1500 元/月,武汉
125,整租·未来公馆 1室0厅 南,洪山, 25㎡,南 , 中楼层 （28层）,1500 元/月,武汉
126,整租·远洋心汉口二期 2室2厅 南,江汉, 78㎡,南 , 低楼层 （41层）,2700 元/月,武汉
127,整租·天梨阁南苑 3室2厅 南,江岸, 85㎡,南 , 低楼层 （11层）,3200 元/月,武汉
128,整租·化工研究所宿舍 1室1厅 南/北,武昌, 53㎡,南 北 , 高楼层 （7层）,2200 元/月,武汉
129,整租·华玻小区 1室1厅 东南,江汉, 73㎡,东南 , 高楼层 （8层）,1600 元/月,武汉
130,整租·澳门银座 1室1厅 东北,江岸, 39㎡,东北 , 中楼层 （18层）,1700 元/月,武汉
131,合租·盈安大厦 5居室 东南卧,江岸, 30㎡,东南 , 高楼层 （9层）,1250 元/月,武汉
132,整租·梅苑小区一期 2室1厅 南/北,武昌, 80㎡,南 北 , 高楼层 （8层）,1900 元/月,武汉
133,合租·金地中心城 5居室 南卧,东湖高新, 21㎡,南 , 高楼层 （33层）,1150 元/月,武汉
134,整租·鹏程蕙园 1室1厅 南,洪山, 49㎡,南 , 低楼层 （31层）,2450 元/月,武汉
135,合租·绿地国际金融城一期 4居室 北卧,武昌, 9㎡,北 , 高楼层 （31层）,1130 元/月,武汉
136,整租·舞台社区 1室1厅 东南,江汉, 47㎡,东南 , 中楼层 （9层）,1500 元/月,武汉
137,合租·余华岭佳园 4居室 南卧,江岸, 16㎡,南 , 高楼层 （32层）,1000 元/月,武汉
138,整租·田园小区 3室2厅 南,江岸, 108㎡,南 , 中楼层 （7层）,2800 元/月,武汉
139,合租·金地中心城 5居室 南卧,东湖高新, 32㎡,南 , 高楼层 （33层）,1400 元/月,武汉
140,整租·中央锦城 3室2厅 南,江汉, 115㎡,南 , 中楼层 （29层）,3200 元/月,武汉
141,合租·金地中心城 5居室 南卧,东湖高新, 25㎡,南 , 高楼层 （33层）,1050 元/月,武汉
142,整租·武铁洪山住宅小区 3室1厅 南/北,武昌, 97㎡,南 北 , 高楼层 （8层）,3200 元/月,武汉
143,合租·东沙花园南区 4居室 南卧,洪山, 30㎡,南 , 高楼层 （31层）,1300 元/月,武汉
144,整租·新世界恒大华府 3室2厅 南/北,东湖高新, 127㎡,南 北 , 高楼层 （28层）,4650 元/月,武汉
145,合租·东立国际 5居室 南卧,江岸, 17㎡,南 , 低楼层 （19层）,850 元/月,武汉
146,整租·百步亭现代城 2室2厅 南,江岸, 56㎡,南 , 低楼层 （24层）,1600 元/月,武汉
147,合租·东立国际 5居室 南卧,江岸, 15㎡,南 , 中楼层 （18层）,600 元/月,武汉
148,整租·保利江锦 4室2厅 南/北,武昌, 188㎡,南 北 , 高楼层 （31层）,7000 元/月,武汉
149,合租·东立国际 5居室 南卧,江岸, 15㎡,南 , 中楼层 （18层）,600 元/月,武汉
150,整租·江汉大学教工宿舍 3室1厅 东南/北,江岸, 115㎡,东南 北 , 高楼层 （7层）,1800 元/月,武汉
151,整租·水果湖广场 3室2厅 北,武昌, 128㎡,北 , 高楼层 （30层）,4500 元/月,武汉
152,整租·梅苑小区二期 4室0厅 东南,洪山, 97㎡,东南 , 高楼层 （7层）,2800 元/月,武汉
153,整租·徐东石化小区 3室2厅 南,武昌, 105㎡,南 , 高楼层 （7层）,1800 元/月,武汉
154,整租·紫润明园北区 2室2厅 南,硚口, 79㎡,南 , 中楼层 （18层）,1600 元/月,武汉
155,整租·安顺花园 4室2厅 南/北,武昌, 165㎡,南 北 , 高楼层 （7层）,6000 元/月,武汉
156,整租·晒湖小区 2室2厅 南/北,武昌, 73㎡,南 北 , 高楼层 （7层）,1800 元/月,武汉
157,整租·楚天都市花园 4室2厅 南,武昌, 150㎡,南 , 高楼层 （32层）,6000 元/月,武汉
158,整租·长江委惠济路小区42号 3室1厅 东南,江岸, 127㎡,东南 , 中楼层 （4层）,2680 元/月,武汉
159,整租·东湖名邸 3室2厅 南,武昌, 92㎡,南 , 低楼层 （12层）,4000 元/月,武汉
160,整租·南苑村书院 3室1厅 南,武昌, 90㎡,南 , 中楼层 （7层）,3000 元/月,武汉
161,整租·爱家国际华城 3室2厅 南,洪山, 128㎡,南 , 高楼层 （28层）,2600 元/月,武汉
162,整租·金沙泊岸 2室2厅 南,武昌, 100㎡,南 , 中楼层 （40层）,2800 元/月,武汉
163,整租·鲁巷科技苑 3室2厅 南/北,东湖高新, 120㎡,南 北 , 高楼层 （8层）,2250 元/月,武汉
164,整租·六合公寓 2室1厅 南/北,江岸, 70㎡,南 北 , 中楼层 （9层）,2000 元/月,武汉
165,整租·中御公馆 3室1厅 东南,硚口, 170㎡,东南 , 高楼层 （30层）,10500 元/月,武汉
166,整租·绿地国际金融城二期 3室2厅 南/北,武昌, 156㎡,南 北 , 高楼层 （32层）,4000 元/月,武汉
167,整租·沿海丽水佳园 3室2厅 南,东西湖, 121㎡,南 , 高楼层 （6层）,2500 元/月,武汉
168,整租·东亭花园 4室3厅 南/北,武昌, 224㎡,南 北 , 中楼层 （7层）,5800 元/月,武汉
169,整租·育才一村 2室1厅 南,江岸, 73㎡,南 , 中楼层 （7层）,1400 元/月,武汉
170,整租·碧水晴天 2室2厅 南,汉阳, 99㎡,南 , 高楼层 （6层）,2000 元/月,武汉
171,整租·泛海国际居住区樱海园 5室2厅 南/北,江汉, 264㎡,南 北 , 中楼层 （32层）,6000 元/月,武汉
172,整租·南湖半岛 4室2厅 南/北,洪山, 198㎡,南 北 , 低楼层 （32层）,2500 元/月,武汉
173,整租·观澜国际 3室2厅 西北,汉阳, 93㎡,西北 , 中楼层 （30层）,2500 元/月,武汉
174,整租·解放大道1725到1729号 1室1厅 西南,江岸, 52㎡,西南 , 低楼层 （8层）,1500 元/月,武汉
175,整租·新远大花园 2室2厅 南/北,江岸, 72㎡,南 北 , 高楼层 （16层）,1800 元/月,武汉
176,整租·翠堤春晓 2室2厅 南,东西湖, 119㎡,南 , 高楼层 （6层）,2000 元/月,武汉
177,整租·沿海丽水佳园 3室2厅 错层 南/北,东西湖, 126㎡,南 北 , 高楼层 （6层）,2200 元/月,武汉
178,整租·金地国际花园 3室2厅 东南,武昌, 98㎡,东南 , 低楼层 （32层）,5300 元/月,武汉
179,整租·金都汉宫 4室2厅 南,武昌, 230㎡,南 , 中楼层 （32层）,10000 元/月,武汉
180,整租·鹏程花园 3室1厅 南/北,洪山, 146㎡,南 北 , 中楼层 （13层）,3800 元/月,武汉
181,整租·宝丰街站邻园社区 1室1厅 南,硚口, 31㎡,南 , 高楼层 （7层）,1200 元/月,武汉
182,整租·融创融公馆二期 3室2厅 东南,江汉, 116㎡,东南 , 高楼层 （38层）,3000 元/月,武汉
183,整租·南方帝园 2室2厅 北,武昌, 85㎡,北 , 中楼层 （29层）,3100 元/月,武汉
184,整租·融侨悦府 1室1厅 南,洪山, 51㎡,南 , 高楼层 （51层）,2000 元/月,武汉
185,整租·复地海上海 3室2厅 东南,汉阳, 49㎡,东南 , 低楼层 （24层）,3900 元/月,武汉
186,整租·大业花苑 3室2厅 南/北,东湖高新, 93㎡,南 北 , 高楼层 （7层）,2000 元/月,武汉
187,整租·红旗公寓 2室2厅 南,江汉, 82㎡,南 , 中楼层 （12层）,2450 元/月,武汉
188,整租·东方华尔兹 4室2厅 南,汉阳, 172㎡,南 , 低楼层 （12层）,3600 元/月,武汉
189,整租·积玉桥后街56号 2室1厅 南/北,武昌, 82㎡,南 北 , 高楼层 （8层）,1600 元/月,武汉
190,整租·融创融公馆二期 3室2厅 东南,江汉, 114㎡,东南 , 高楼层 （44层）,2400 元/月,武汉
191,整租·梅苑小区二期 2室1厅 南,洪山, 72㎡,南 , 中楼层 （7层）,2800 元/月,武汉
192,整租·南国大家装 2室1厅 南,硚口, 47㎡,南 , 高楼层 （19层）,2400 元/月,武汉
193,整租·加州橘郡 3室2厅 南/北,江夏, 110㎡,南 北 , 高楼层 （30层）,3200 元/月,武汉
194,整租·首义小区 3室1厅 南,武昌, 96㎡,南 , 高楼层 （8层）,1800 元/月,武汉
195,整租·幸福时代 1室0厅 东南,江岸, 42㎡,东南 , 高楼层 （31层）,2000 元/月,武汉
196,整租·南国大家装 3室1厅 南,硚口, 48㎡,南 , 低楼层 （21层）,2300 元/月,武汉
197,整租·银海花园南区 2室2厅 南/北,武昌, 75㎡,南 北 , 中楼层 （8层）,1800 元/月,武汉
198,整租·锦绣人家 2室2厅 南/北,江汉, 124㎡,南 北 , 中楼层 （12层）,2800 元/月,武汉
199,整租·首义路85-87号 3室1厅 南,武昌, 86㎡,南 , 高楼层 （6层）,2200 元/月,武汉
200,整租·城投瀚城 3室1厅 南,洪山, 102㎡,南 , 低楼层 （32层）,2700 元/月,武汉
201,整租·楚材巷 2室1厅 南/北,武昌, 70㎡,南 北 , 低楼层 （3层）,1780 元/月,武汉
202,整租·英特小区 3室2厅 南,洪山, 136㎡,南 , 低楼层 （6层）,2900 元/月,武汉
203,恒大绿洲 3室2厅 南,蔡甸, 132㎡,南 , 高楼层 （18层）,2450 元/月,武汉
204,三金华都二期 3室2厅 南/北,江汉, 96㎡,南 北 , 低楼层 （45层）,4200 元/月,武汉
205,保利上城西区 3室2厅 南,洪山, 97㎡,南 , 中楼层 （40层）,2000 元/月,武汉
206,康桥知园 3室2厅 南,江夏, 107㎡,南 , 中楼层 （25层）,2700 元/月,武汉
207,三和光谷道 1室0厅 南,江夏, 15㎡,南 , 低楼层 （26层）,1000 元/月,武汉
208,光谷芯中心 2室2厅 东,东湖高新, 110㎡,东 , 中楼层 （18层）,3200 元/月,武汉
209,整租·现代花园C区 2室1厅 南/北,洪山, 70㎡,南 北 , 中楼层 （4层）,1600 元/月,武汉
210,合租·中建福地星城 5居室 南卧,洪山, 20㎡,南 , 低楼层 （28层）,900 元/月,武汉
211,整租·铁机新居 2室1厅 南,武昌, 50㎡,南 , 中楼层 （32层）,2400 元/月,武汉
212,整租·市政小区(江汉) 3室2厅 南/北,江汉, 140㎡,南 北 , 低楼层 （7层）,2400 元/月,武汉
213,整租·金地国际花园 2室1厅 东,武昌, 73㎡,东 , 高楼层 （31层）,3600 元/月,武汉
214,合租·鸿福花园 4居室 南卧,洪山, 25㎡,南 , 高楼层 （32层）,949 元/月,武汉
215,整租·园丁苑 2室2厅 南,江汉, 80㎡,南 , 中楼层 （7层）,1300 元/月,武汉
216,整租·金地国际花园 1室1厅 南,武昌, 49㎡,南 , 高楼层 （31层）,2700 元/月,武汉
217,合租·时代天骄 4居室 东南卧,硚口, 20㎡,东南 , 低楼层 （16层）,800 元/月,武汉
218,整租·融科天城一期 2室1厅 东南,江岸, 83㎡,东南 , 高楼层 （30层）,4000 元/月,武汉
219,整租·清风巷小区 2室1厅 西南,武昌, 96㎡,西南 , 中楼层 （8层）,2100 元/月,武汉
220,整租·福星城北区 4室0厅 南,江汉, 208㎡,南 , 高楼层 （32层）,5500 元/月,武汉
221,整租·三金华都 1室0厅 南,江汉, 20㎡,南 , 高楼层 （26层）,830 元/月,武汉
222,整租·林湘新苑 3室2厅 南/北,青山, 142㎡,南 北 , 中楼层 （34层）,4200 元/月,武汉
223,整租·积玉桥万达SOHO 1室0厅 北,武昌, 123㎡,北 , 低楼层 （22层）,7500 元/月,武汉
224,整租·名流人和天地五期 2室2厅 南,黄陂, 83㎡,南 , 中楼层 （21层）,1500 元/月,武汉
225,整租·老关新城 2室2厅 南,汉阳, 90㎡,南 , 中楼层 （34层）,1800 元/月,武汉
226,合租·绿地国际金融城二期 5居室 南卧,武昌, 21㎡,南 , 低楼层 （36层）,1150 元/月,武汉
227,整租·越秀星汇云锦 1室1厅 东/北,硚口, 62㎡,东 北 , 中楼层 （30层）,6100 元/月,武汉
228,合租·鲤鱼洲家园 4居室 南卧,汉阳, 30㎡,南 , 高楼层 （34层）,1000 元/月,武汉
229,合租·地铁紫阳城 4居室 东南卧,武昌, 18㎡,东南 , 高楼层 （32层）,1250 元/月,武汉
230,整租·逸馨苑 2室2厅 南,江夏, 97㎡,南 , 中楼层 （23层）,2500 元/月,武汉
231,整租·石桥花园 1室0厅 南,江岸, 20㎡,南 , 低楼层 （29层）,806 元/月,武汉
232,合租·中国铁建1818中心 1居室 南卧,武昌, 68㎡,南 , 低楼层 （24层）,1300 元/月,武汉
233,整租·保利城 2室1厅 南/西南,武昌, 90㎡,南 西南 , 低楼层 （34层）,2000 元/月,武汉
234,整租·石桥花园 1室0厅 南,江岸, 20㎡,南 , 高楼层 （29层）,706 元/月,武汉
235,整租·柴林头东区 1室1厅 南/北,武昌, 50㎡,南 北 , 中楼层 （8层）,1300 元/月,武汉
236,合租·东沙花园南区 4居室 南卧,洪山, 17㎡,南 , 高楼层 （31层）,850 元/月,武汉
237,合租·中建南湖壹号 5居室 南卧,洪山, 10㎡,南 , 高楼层 （46层）,600 元/月,武汉
238,整租·歌林花园 2室1厅 东南,黄陂, 78㎡,东南 , 中楼层 （18层）,1500 元/月,武汉
239,合租·珞珈雅苑 3居室 东南卧,洪山, 20㎡,东南 , 高楼层 （30层）,949 元/月,武汉
240,整租·广电兰亭盛荟 3室2厅 南,汉阳, 102㎡,南 , 低楼层 （45层）,3000 元/月,武汉
241,合租·水岸星城 5居室 南卧,武昌, 17㎡,南 , 中楼层 （37层）,600 元/月,武汉
242,整租·汉飞向上城 3室2厅 南,黄陂, 82㎡,南 , 高楼层 （5层）,1600 元/月,武汉
243,整租·香水湾 3室2厅 南/北,洪山, 90㎡,南 北 , 低楼层 （16层）,2200 元/月,武汉
