,title,district,area,orient,floor,price,city
21,合租·万友康年 3居室 南卧,渝中, 18㎡,南 , 中楼层 （35层）,850 元/月,重庆
22,整租·中海紫御江山紫峰 3室1厅 东,江北, 135㎡,东 , 低楼层 （48层）,4300 元/月,重庆
23,整租·聚金万佳苑 2室1厅 西南,九龙坡, 78㎡,西南 , 中楼层 （33层）,1880 元/月,重庆
24,整租·棕榈泉四期 4室2厅 南,渝北, 181㎡,南 , 低楼层 （32层）,8900 元/月,重庆
25,整租·聚金万佳苑 2室1厅 东南,九龙坡, 50㎡,东南 , 中楼层 （33层）,1600 元/月,重庆
26,整租·中庚香江美地 3室2厅 南,渝中, 103㎡,南 , 低楼层 （29层）,1600 元/月,重庆
27,整租·华润凯旋天地 1室1厅 南,南岸, 32㎡,南 , 低楼层 （39层）,1200 元/月,重庆
28,整租·汇景台 3室2厅 南/北,渝北, 137㎡,南 北 , 中楼层 （11层）,3500 元/月,重庆
29,整租·金茂悦 1室1厅 复式 东南,九龙坡, 28㎡,东南 , 高楼层 （20层）,1618 元/月,重庆
30,整租·V8小区 2室1厅 东,渝中, 73㎡,东 , 中楼层 （33层）,2200 元/月,重庆
31,合租·山水一舍 4居室 东南卧,南岸, 25㎡,东南 , 中楼层 （27层）,700 元/月,重庆
32,整租·中庚城C组团 3室2厅 南/北,北碚, 113㎡,南 北 , 低楼层 （26层）,2200 元/月,重庆
33,整租·保利时代广场 1室0厅 LOFT 东南,九龙坡, 35㎡,东南 , 高楼层 （26层）,1350 元/月,重庆
34,整租·帝豪蓝钻 2室1厅 东,渝中, 48㎡,东 , 低楼层 （21层）,1500 元/月,重庆
35,整租·华润凯旋天地 1室1厅 南/北,南岸, 38㎡,南 北 , 低楼层 （39层）,1250 元/月,重庆
36,整租·汇锦小区 2室2厅 南,江津, 88㎡,南 , 中楼层 （7层）,1100 元/月,重庆
37,整租·恒大山水城 3室2厅 南,渝北, 90㎡,南 , 中楼层 （32层）,2300 元/月,重庆
38,整租·华润二十四城嘉悦府 1室0厅 南,九龙坡, 44㎡,南 , 中楼层 （42层）,1700 元/月,重庆
39,整租·名流公馆 2室1厅 东,渝中, 67㎡,东 , 高楼层 （16层）,3100 元/月,重庆
40,整租·中渝都会首站 1室0厅 南,渝北, 758㎡,南 , 高楼层 （32层）,42000 元/月,重庆
41,合租·万友康年 3居室 南卧,渝中, 15㎡,南 , 中楼层 （35层）,750 元/月,重庆
42,整租·金港国际 3室2厅 南/北,渝北, 118㎡,南 北 , 中楼层 （11层）,3000 元/月,重庆
43,整租·聚金万佳苑 3室2厅 东北,九龙坡, 95㎡,东北 , 中楼层 （33层）,2150 元/月,重庆
44,整租·人和花园B区 3室1厅 南,渝北, 85㎡,南 , 中楼层 （6层）,1900 元/月,重庆
45,整租·江南国际新城 3室1厅 南,南岸, 70㎡,南 , 低楼层 （33层）,1900 元/月,重庆
46,整租·正隆桂花苑 1室1厅 东南,北碚, 51㎡,东南 , 中楼层 （11层）,1200 元/月,重庆
47,整租·鲁能城中央公馆三期 3室2厅 南,渝北, 83㎡,南 , 低楼层 （31层）,1500 元/月,重庆
48,整租·小苑一村 2室1厅 东南,江北, 60㎡,东南 , 高楼层 （10层）,1400 元/月,重庆
49,整租·中亿阳明山水 3室1厅 东,江北, 97㎡,东 , 中楼层 （26层）,2300 元/月,重庆
50,整租·国奥村一期 2室2厅 南,江北, 98㎡,南 , 中楼层 （18层）,2800 元/月,重庆
51,合租·万友康年 3居室 南卧,渝中, 18㎡,南 , 中楼层 （35层）,850 元/月,重庆
52,整租·天福克拉广场 2室1厅 南,南岸, 61㎡,南 , 高楼层 （45层）,3000 元/月,重庆
53,整租·聚金万佳苑 2室1厅 西南,九龙坡, 78㎡,西南 , 中楼层 （33层）,1880 元/月,重庆
54,整租·凤凰花苑 3室1厅 南,沙坪坝, 90㎡,南 , 低楼层 （32层）,1950 元/月,重庆
55,整租·聚金万佳苑 2室1厅 东南,九龙坡, 50㎡,东南 , 中楼层 （33层）,1600 元/月,重庆
56,整租·阳光小区 3室2厅 东/东南,沙坪坝, 88㎡,东 东南 , 中楼层 （7层）,1600 元/月,重庆
57,整租·华润凯旋天地 1室1厅 南,南岸, 32㎡,南 , 低楼层 （39层）,1200 元/月,重庆
58,整租·蘭亭新都汇 2室1厅 西,渝北, 71㎡,西 , 低楼层 （23层）,2500 元/月,重庆
59,整租·金茂悦 1室1厅 复式 东南,九龙坡, 28㎡,东南 , 高楼层 （20层）,1618 元/月,重庆
60,整租·中海紫御江山天誉 3室1厅 东南,江北, 98㎡,东南 , 中楼层 （38层）,3500 元/月,重庆
61,整租·保利时代广场 1室0厅 西,九龙坡, 42㎡,西 , 高楼层 （25层）,1418 元/月,重庆
62,整租·财信北岸江山北区 3室1厅 东南/南,江北, 93㎡,东南 南 , 低楼层 （33层）,1000 元/月,重庆
63,整租·锦江华府 2室1厅 南/北,南岸, 68㎡,南 北 , 低楼层 （26层）,1500 元/月,重庆
64,整租·金科•天宸三街区 3室2厅 东,沙坪坝, 82㎡,东 , 中楼层 （30层）,2100 元/月,重庆
65,整租·华润凯旋天地 1室1厅 南/北,南岸, 38㎡,南 北 , 低楼层 （39层）,1300 元/月,重庆
66,整租·渝州路39号 2室2厅 南/北,九龙坡, 90㎡,南 北 , 中楼层 （8层）,1900 元/月,重庆
67,整租·中维都市美邻 3室2厅 东南,江北, 122㎡,东南 , 高楼层 （28层）,3000 元/月,重庆
68,整租·融景城锦峰 4室1厅 南/北,江北, 144㎡,南 北 , 高楼层 （40层）,1800 元/月,重庆
69,整租·沙正街社区 2室0厅 东南,沙坪坝, 67㎡,东南 , 中楼层 （7层）,1100 元/月,重庆
70,整租·民生巷社区 3室1厅 东南/南,渝中, 113㎡,东南 南 , 低楼层 （24层）,2800 元/月,重庆
71,合租·万友康年 3居室 南卧,渝中, 18㎡,南 , 中楼层 （35层）,750 元/月,重庆
72,整租·金茂国际生态新城锦悦 3室2厅 东南,渝北, 181㎡,东南 , 中楼层 （37层）,2000 元/月,重庆
73,整租·聚金万佳苑 1室1厅 西南,九龙坡, 48㎡,西南 , 高楼层 （33层）,1550 元/月,重庆
74,整租·御景豪庭 3室1厅 西,渝北, 106㎡,西 , 中楼层 （19层）,2500 元/月,重庆
75,整租·环岛名都 2室1厅 东,渝中, 90㎡,东 , 高楼层 （35层）,2500 元/月,重庆
76,整租·棕榈泉四期 4室2厅 南,渝北, 199㎡,南 , 中楼层 （32层）,11000 元/月,重庆
77,整租·国富沙磁巷 3室2厅 东,沙坪坝, 84㎡,东 , 低楼层 （46层）,2500 元/月,重庆
78,整租·金鹏北城旺角 2室1厅 南,江北, 57㎡,南 , 中楼层 （32层）,2200 元/月,重庆
79,整租·龙湖江与城二期纯小镇 3室1厅 东南,渝北, 147㎡,东南 , 中楼层 （5层）,5200 元/月,重庆
80,整租·龙湖春森彼岸 3室1厅 东南/南,江北, 105㎡,东南 南 , 中楼层 （9层）,2600 元/月,重庆
81,整租·中国核建紫金一品 1室1厅 南/北,南岸, 36㎡,南 北 , 高楼层 （30层）,1450 元/月,重庆
82,整租·叠彩城 3室2厅 跃层 南,渝北, 93㎡,南 , 中楼层 （12层）,3500 元/月,重庆
83,合租·万友康年 3居室 东南卧,渝中, 18㎡,东南 , 低楼层 （35层）,850 元/月,重庆
84,整租·北国风光 3室2厅 东南,江北, 115㎡,东南 , 中楼层 （33层）,2300 元/月,重庆
85,整租·融创玖玺台 3室2厅 南,南岸, 220㎡,南 , 低楼层 （36层）,8000 元/月,重庆
86,整租·亚太商谷 1室1厅 东南,南岸, 55㎡,东南 , 中楼层 （27层）,1900 元/月,重庆
87,整租·聚金万佳苑 2室1厅 东北,九龙坡, 78㎡,东北 , 中楼层 （33层）,1900 元/月,重庆
88,整租·华润二十四城 3室2厅 南/北,九龙坡, 103㎡,南 北 , 中楼层 （33层）,4300 元/月,重庆
89,整租·升伟一里南滨 1室0厅 西南,南岸, 30㎡,西南 , 低楼层 （19层）,1418 元/月,重庆
90,整租·华润二十四城 3室2厅 南/北,九龙坡, 103㎡,南 北 , 中楼层 （33层）,4300 元/月,重庆
91,整租·融创玖玺台 3室2厅 南,南岸, 220㎡,南 , 低楼层 （36层）,10000 元/月,重庆
92,整租·中渝都会首站 1室1厅 东南,渝北, 106㎡,东南 , 低楼层 （29层）,6000 元/月,重庆
93,整租·龙湖新壹城 1室0厅 西南,九龙坡, 26㎡,西南 , 中楼层 （20层）,1368 元/月,重庆
94,整租·金鹏北城旺角 2室2厅 东南,江北, 88㎡,东南 , 高楼层 （31层）,3000 元/月,重庆
95,整租·华宇时代星空 1室1厅 东,九龙坡, 37㎡,东 , 高楼层 （27层）,1668 元/月,重庆
96,整租·大唐诺亚 2室1厅 东南,渝中, 65㎡,东南 , 中楼层 （33层）,2200 元/月,重庆
97,整租·科技学院家属区 2室1厅 东南,渝中, 70㎡,东南 , 高楼层 （4层）,1400 元/月,重庆
98,整租·蓝光林肯公园 3室1厅 东,南岸, 106㎡,东 , 中楼层 （29层）,2000 元/月,重庆
99,整租·富力城五星名座 2室0厅 东,沙坪坝, 48㎡,东 , 低楼层 （27层）,1400 元/月,重庆
100,整租·雍江艺庭 4室2厅 北,渝中, 203㎡,北 , 中楼层 （18层）,25000 元/月,重庆
101,整租·寰宇天下天擎 3室2厅 南,江北, 208㎡,南 , 高楼层 （47层）,16000 元/月,重庆
102,整租·金科十年城东区 3室2厅 南,江北, 101㎡,南 , 高楼层 （29层）,2800 元/月,重庆
103,整租·金茂悦 1室1厅 西南,九龙坡, 29㎡,西南 , 低楼层 （20层）,1618 元/月,重庆
104,整租·阳光100国际新城 2室2厅 东南,南岸, 106㎡,东南 , 低楼层 （32层）,2200 元/月,重庆
105,整租·上海城（南岸） 3室2厅 东南,南岸, 124㎡,东南 , 低楼层 （33层）,3500 元/月,重庆
106,整租·融侨半岛香弥山1号 3室2厅 东北,南岸, 133㎡,东北 , 低楼层 （17层）,2800 元/月,重庆
107,整租·高九领地 3室2厅 东南,渝中, 91㎡,东南 , 高楼层 （33层）,1700 元/月,重庆
108,整租·金茂国际生态新城茁悦 3室2厅 西北,渝北, 86㎡,西北 , 低楼层 （29层）,1200 元/月,重庆
109,整租·国富沙磁巷 2室2厅 南,沙坪坝, 79㎡,南 , 中楼层 （34层）,2500 元/月,重庆
110,整租·天福克拉广场 2室1厅 南,南岸, 87㎡,南 , 中楼层 （45层）,3500 元/月,重庆
111,整租·中国核建紫金一品 1室1厅 东,南岸, 32㎡,东 , 中楼层 （32层）,1500 元/月,重庆
112,整租·云飞九龙香山 1室1厅 东南,九龙坡, 48㎡,东南 , 低楼层 （33层）,2200 元/月,重庆
113,整租·寰宇天下天玺 3室2厅 南,江北, 120㎡,南 , 高楼层 （45层）,6500 元/月,重庆
114,整租·文化宫巷 3室1厅 东南,渝中, 80㎡,东南 , 中楼层 （12层）,1600 元/月,重庆
115,整租·鲁能星城十三街区 2室2厅 南,江北, 65㎡,南 , 低楼层 （33层）,2000 元/月,重庆
116,整租·万科金域华庭 3室2厅 东南,沙坪坝, 105㎡,东南 , 低楼层 （34层）,3000 元/月,重庆
117,整租·蓝光中央广场 1室0厅 东/东南/南/西南/西,大渡口, 26㎡,东 东南 南 西南 西 , 中楼层 （32层）,1214 元/月,重庆
118,整租·雍江艺庭 3室2厅 北,渝中, 143㎡,北 , 高楼层 （28层）,5000 元/月,重庆
119,整租·新鸥鹏教育城二期 3室1厅 北,江北, 70㎡,北 , 中楼层 （33层）,2400 元/月,重庆
120,整租·鹏润城墅 5室2厅 东南,江北, 400㎡,东南 , 高楼层 （3层）,18000 元/月,重庆
121,整租·保利花半里玫瑰园 1室1厅 东南,九龙坡, 50㎡,东南 , 低楼层 （33层）,1599 元/月,重庆
122,整租·祥御巴山 2室2厅 东南,九龙坡, 75㎡,东南 , 高楼层 （31层）,1500 元/月,重庆
123,合租·茶亭小区 4居室 东南卧,渝中, 20㎡,东南 , 中楼层 （18层）,800 元/月,重庆
124,整租·瑜然星座 2室1厅 东南,江北, 86㎡,东南 , 中楼层 （33层）,2000 元/月,重庆
125,合租·锦绣北滨 4居室 东南卧,江北, 23㎡,东南 , 中楼层 （32层）,1000 元/月,重庆
126,整租·富力城二期第一区 3室1厅 南,沙坪坝, 89㎡,南 , 高楼层 （32层）,2200 元/月,重庆
127,整租·新重庆公寓 4室0厅 东南,渝中, 69㎡,东南 , 中楼层 （32层）,3100 元/月,重庆
128,整租·中海紫御江山紫峰 2室1厅 南,江北, 92㎡,南 , 中楼层 （48层）,4500 元/月,重庆
129,整租·北辰名都 1室0厅 南,江北, 56㎡,南 , 高楼层 （30层）,1800 元/月,重庆
130,整租·万达华城二期 2室1厅 东南,巴南, 70㎡,东南 , 高楼层 （32层）,1750 元/月,重庆
131,整租·万科锦程 2室1厅 东南,渝中, 73㎡,东南 , 中楼层 （33层）,2380 元/月,重庆
132,整租·皇冠国际 3室1厅 东,南岸, 90㎡,东 , 高楼层 （29层）,2900 元/月,重庆
133,合租·广电华府 5居室 南卧,渝北, 20㎡,南 , 中楼层 （33层）,950 元/月,重庆
134,整租·金阳牛津街 1室0厅 东南,沙坪坝, 35㎡,东南 , 低楼层 （31层）,1150 元/月,重庆
135,整租·鹏运左岸 2室2厅 东南,长寿, 78㎡,东南 , 低楼层 （11层）,1200 元/月,重庆
136,整租·财盛金悦苑 2室2厅 南,南岸, 74㎡,南 , 中楼层 （9层）,1600 元/月,重庆
137,整租·中海紫御江山天誉 3室2厅 南,江北, 113㎡,南 , 高楼层 （47层）,4500 元/月,重庆
138,整租·和记黄埔御峰 3室2厅 西北,南岸, 82㎡,西北 , 高楼层 （34层）,2500 元/月,重庆
139,整租·山千院东苑 3室2厅 南,南岸, 117㎡,南 , 高楼层 （7层）,3500 元/月,重庆
140,整租·龙湖光年 1室0厅 西南,沙坪坝, 53㎡,西南 , 高楼层 （25层）,4800 元/月,重庆
141,整租·万科金色悦城 1室1厅 西北,沙坪坝, 37㎡,西北 , 中楼层 （17层）,1618 元/月,重庆
142,整租·中海北滨1号 8室4厅 西南,江北, 350㎡,西南 , 高楼层 （11层）,13600 元/月,重庆
143,整租·万科金色悦城四期 2室1厅 东南,沙坪坝, 77㎡,东南 , 高楼层 （33层）,1888 元/月,重庆
144,整租·金色年华 3室2厅 东南,江北, 101㎡,东南 , 中楼层 （17层）,1200 元/月,重庆
145,整租·保利九悦荟 1室0厅 西南,九龙坡, 46㎡,西南 , 高楼层 （18层）,1318 元/月,重庆
146,整租·江山樾 2室2厅 西南,渝北, 71㎡,西南 , 高楼层 （6层）,1000 元/月,重庆
147,合租·桃花源小区 5居室 南卧,江北, 16㎡,南 , 低楼层 （9层）,730 元/月,重庆
148,整租·万科十七英里 4室2厅 南/北,北碚, 145㎡,南 北 , 高楼层 （18层）,3200 元/月,重庆
149,整租·龙湖春森彼岸四期 2室1厅 西南,江北, 75㎡,西南 , 中楼层 （50层）,3500 元/月,重庆
150,整租·龙湖U城八组团 2室1厅 西,沙坪坝, 77㎡,西 , 高楼层 （32层）,1800 元/月,重庆
151,整租·锦江华府 1室1厅 南/北,南岸, 32㎡,南 北 , 中楼层 （26层）,1300 元/月,重庆
152,整租·鲁能领秀城1街区 3室2厅 东/东南,南岸, 102㎡,东 东南 , 高楼层 （20层）,800 元/月,重庆
153,整租·融创玖玺台 4室2厅 东,南岸, 364㎡,东 , 中楼层 （36层）,19999 元/月,重庆
154,整租·北城阳光今典 2室1厅 东,渝北, 79㎡,东 , 高楼层 （31层）,3000 元/月,重庆
155,整租·蓝光中央广场 1室0厅 南,大渡口, 26㎡,南 , 高楼层 （25层）,1214 元/月,重庆
156,整租·金辉御江府 3室2厅 南,南岸, 120㎡,南 , 低楼层 （33层）,1500 元/月,重庆
157,整租·财富中心国际公寓 2室2厅 南,渝北, 92㎡,南 , 中楼层 （18层）,3200 元/月,重庆
158,整租·斌鑫中央国际公园 2室1厅 东南,九龙坡, 76㎡,东南 , 低楼层 （28层）,1500 元/月,重庆
159,整租·东方明珠 2室1厅 东南,江北, 64㎡,东南 , 高楼层 （32层）,2200 元/月,重庆
160,整租·世纪英皇 1室1厅 南,江北, 60㎡,南 , 低楼层 （47层）,2600 元/月,重庆
161,整租·万科金色悦城 1室0厅 南,沙坪坝, 37㎡,南 , 高楼层 （17层）,1000 元/月,重庆
162,整租·仁安龙城国际一期 1室1厅 南,渝北, 55㎡,南 , 低楼层 （32层）,1800 元/月,重庆
163,合租·万友康年 3居室 北卧,渝中, 19㎡,北 , 低楼层 （35层）,850 元/月,重庆
164,整租·海语江山 1室1厅 东南,江北, 56㎡,东南 , 低楼层 （32层）,1700 元/月,重庆
165,整租·聚金万佳苑 3室2厅 东,九龙坡, 93㎡,东 , 低楼层 （33层）,1600 元/月,重庆
166,整租·正昇自由康都 1室1厅 南,沙坪坝, 43㎡,南 , 中楼层 （27层）,1300 元/月,重庆
167,整租·同心家园A组团 2室2厅 南,九龙坡, 90㎡,南 , 中楼层 （32层）,1500 元/月,重庆
168,整租·金鹏北城旺角 1室1厅 南,江北, 57㎡,南 , 中楼层 （32层）,1800 元/月,重庆
169,整租·富州新城兰亭 2室1厅 南,沙坪坝, 88㎡,南 , 中楼层 （32层）,1000 元/月,重庆
170,整租·秋实学府 3室2厅 南,璧山, 97㎡,南 , 高楼层 （27层）,800 元/月,重庆
171,整租·紫东国际 1室0厅 南,渝中, 42㎡,南 , 低楼层 （30层）,1800 元/月,重庆
172,整租·鼎好世纪星城 2室1厅 南,渝中, 86㎡,南 , 中楼层 （55层）,3600 元/月,重庆
173,整租·佳兆业·滨江新城·墨香庭 2室1厅 西北/北,大渡口, 64㎡,西北 北 , 低楼层 （32层）,800 元/月,重庆
174,整租·金科集美嘉悦一期 3室2厅 南,北碚, 86㎡,南 , 低楼层 （33层）,1000 元/月,重庆
175,整租·蟠龙龙蟠凤逸 2室1厅 东南,九龙坡, 82㎡,东南 , 高楼层 （31层）,1000 元/月,重庆
176,整租·龙湖仟百汇 1室0厅 南/北,沙坪坝, 55㎡,南 北 , 低楼层 （16层）,3500 元/月,重庆
177,整租·金科·天宸二街区 3室2厅 东,沙坪坝, 84㎡,东 , 高楼层 （26层）,2000 元/月,重庆
178,整租·金鹏金嶺 2室2厅 东南,渝北, 84㎡,东南 , 中楼层 （31层）,2600 元/月,重庆
179,整租·协信城立方西二期 2室1厅 南,沙坪坝, 65㎡,南 , 中楼层 （26层）,1400 元/月,重庆
180,合租·大雅云居山 5居室 南卧,渝北, 18㎡,南 , 高楼层 （26层）,815 元/月,重庆
181,整租·金茂悦 1室1厅 东/东南/南/西南/西,九龙坡, 54㎡,东 东南 南 西南 西 , 低楼层 （19层）,1500 元/月,重庆
182,整租·长嘉汇一期 3室1厅 东,南岸, 114㎡,东 , 高楼层 （52层）,1000 元/月,重庆
183,整租·金山花园 2室1厅 南/北,璧山, 68㎡,南 北 , 中楼层 （9层）,1000 元/月,重庆
184,整租·华宇城 2室2厅 东,沙坪坝, 91㎡,东 , 低楼层 （33层）,1800 元/月,重庆
185,整租·康德27生活空间 2室2厅 东/南,渝中, 104㎡,东 南 , 高楼层 （30层）,2400 元/月,重庆
186,整租·鑫龙大厦 6室1厅 东/东南,渝中, 304㎡,东 东南 , 高楼层 （40层）,6800 元/月,重庆
187,整租·重庆来福士广场 2室2厅 北,渝中, 205㎡,北 , 中楼层 （46层）,17000 元/月,重庆
188,整租·富力城天禧 3室1厅 东,沙坪坝, 90㎡,东 , 高楼层 （33层）,800 元/月,重庆
189,整租·北大资源燕南 1室1厅 南,九龙坡, 32㎡,南 , 高楼层 （30层）,1050 元/月,重庆
190,整租·华润凤凰城 3室1厅 西南,大渡口, 102㎡,西南 , 低楼层 （39层）,2000 元/月,重庆
191,整租·金悦熙城 3室2厅 东南,九龙坡, 85㎡,东南 , 中楼层 （33层）,700 元/月,重庆
192,整租·融景城澜岸 2室2厅 南,江北, 104㎡,南 , 高楼层 （30层）,2000 元/月,重庆
193,整租·锦江华府 1室1厅 南,南岸, 35㎡,南 , 高楼层 （25层）,1300 元/月,重庆
194,整租·融景城朗峰 2室2厅 西,江北, 69㎡,西 , 高楼层 （33层）,2800 元/月,重庆
195,整租·天江鼎城博园 2室1厅 东南,渝北, 102㎡,东南 , 高楼层 （19层）,3000 元/月,重庆
196,整租·中海紫御江山天誉 3室2厅 南,江北, 99㎡,南 , 高楼层 （46层）,3600 元/月,重庆
197,整租·中维都市美邻 3室2厅 东南,江北, 100㎡,东南 , 中楼层 （26层）,2000 元/月,重庆
198,整租·万达广场商务公寓 1室0厅 南,南岸, 47㎡,南 , 中楼层 （30层）,1700 元/月,重庆
199,整租·汽博大厦 2室0厅 南/北,渝北, 71㎡,南 北 , 低楼层 （30层）,2300 元/月,重庆
200,整租·万科锦尚 2室1厅 东南,渝中, 67㎡,东南 , 中楼层 （23层）,2018 元/月,重庆
201,整租·康德国会山 1室1厅 南/西南,南岸, 41㎡,南 西南 , 中楼层 （30层）,1600 元/月,重庆
202,整租·金茂悦 1室1厅 跃层 东南/西北,九龙坡, 56㎡,东南 西北 , 中楼层 （19层）,1500 元/月,重庆
203,整租·小小岛 3室2厅 东,渝北, 85㎡,东 , 高楼层 （26层）,1500 元/月,重庆
204,整租·金茂悦 1室1厅 跃层 东/东南/南/西南/西,九龙坡, 58㎡,东 东南 南 西南 西 , 高楼层 （19层）,1498 元/月,重庆
205,整租·金茂悦 1室1厅 复式 南,九龙坡, 29㎡,南 , 高楼层 （19层）,1500 元/月,重庆
206,整租·鲁能星城十三街区 2室1厅 南,江北, 65㎡,南 , 低楼层 （33层）,1900 元/月,重庆
207,整租·线外城市花园 3室0厅 南,渝北, 167㎡,南 , 低楼层 （24层）,8300 元/月,重庆
208,整租·华宇大厦 4室2厅 南/北,九龙坡, 158㎡,南 北 , 中楼层 （19层）,2450 元/月,重庆
209,整租·西著七里一组团 4室2厅 北,沙坪坝, 120㎡,北 , 中楼层 （14层）,700 元/月,重庆
210,整租·凯旋大厦 2室1厅 东南/北,渝中, 85㎡,东南 北 , 高楼层 （32层）,2500 元/月,重庆
211,整租·金科城37区 2室2厅 东,北碚, 71㎡,东 , 中楼层 （8层）,2000 元/月,重庆
212,整租·上海城（南岸） 1室0厅 南,南岸, 43㎡,南 , 中楼层 （18层）,1800 元/月,重庆
213,整租·麒龙山水 2室2厅 东南,巴南, 90㎡,东南 , 中楼层 （6层）,1500 元/月,重庆
214,整租·保利时代广场 1室0厅 南,九龙坡, 32㎡,南 , 中楼层 （26层）,1199 元/月,重庆
215,整租·鼎好世纪星城 2室2厅 东南,渝中, 113㎡,东南 , 高楼层 （58层）,4500 元/月,重庆
216,整租·长嘉汇二期 4室2厅 南,南岸, 188㎡,南 , 中楼层 （45层）,8950 元/月,重庆
217,整租·融景城馨苑 3室2厅 南,江北, 148㎡,南 , 高楼层 （41层）,7500 元/月,重庆
218,整租·鲁能星城十一街区 2室1厅 北,江北, 85㎡,北 , 中楼层 （32层）,1900 元/月,重庆
219,整租·北大资源博雅一期 2室1厅 东南,渝北, 66㎡,东南 , 中楼层 （33层）,2500 元/月,重庆
220,整租·艾德公馆 3室2厅 南,巴南, 105㎡,南 , 中楼层 （25层）,1950 元/月,重庆
221,整租·重庆湾1号 1室0厅 南,南岸, 53㎡,南 , 中楼层 （34层）,1500 元/月,重庆
222,整租·金科世界城高层区（南岸） 3室1厅 跃层 南,南岸, 72㎡,南 , 中楼层 （18层）,1700 元/月,重庆
223,整租·鲁能城中央公馆三期 3室2厅 南,渝北, 103㎡,南 , 低楼层 （31层）,3500 元/月,重庆
224,整租·锦御 2室2厅 东南,沙坪坝, 68㎡,东南 , 低楼层 （31层）,800 元/月,重庆
225,合租·心巢小区 4居室 南卧,渝中, 23㎡,南 , 中楼层 （24层）,1100 元/月,重庆
226,整租·万科城 2室1厅 东南,渝北, 88㎡,东南 , 高楼层 （26层）,2200 元/月,重庆
227,整租·中海紫御江山紫峰 2室2厅 东南,江北, 88㎡,东南 , 高楼层 （48层）,3000 元/月,重庆
228,合租·好望花园 4居室 东南卧,渝北, 15㎡,东南 , 中楼层 （25层）,740 元/月,重庆
229,合租·黄龙花园 4居室 东卧,渝北, 16㎡,东 , 中楼层 （31层）,780 元/月,重庆
230,整租·和记黄埔玥湖园 3室2厅 南,渝北, 92㎡,南 , 低楼层 （19层）,1300 元/月,重庆
231,整租·丰德阳光水岸 3室2厅 南,渝北, 110㎡,南 , 中楼层 （14层）,1700 元/月,重庆
232,整租·泽京微V 1室0厅 东南,南岸, 29㎡,东南 , 低楼层 （32层）,1150 元/月,重庆
233,整租·协信星澜汇三期 2室1厅 东南,巴南, 73㎡,东南 , 高楼层 （16层）,2000 元/月,重庆
234,整租·国兴北岸江山 2室1厅 南,江北, 87㎡,南 , 低楼层 （33层）,2400 元/月,重庆
235,合租·银都公寓 3居室 东卧,江北, 15㎡,东 , 中楼层 （24层）,700 元/月,重庆
236,整租·新德村 2室2厅 东,渝中, 77㎡,东 , 低楼层 （15层）,1500 元/月,重庆
237,整租·恒大雅苑 3室2厅 南,九龙坡, 121㎡,南 , 低楼层 （24层）,2100 元/月,重庆
238,整租·巴南万达广场 1室0厅 东,巴南, 49㎡,东 , 低楼层 （30层）,1200 元/月,重庆
