,title,district,area,orient,floor,price,city
68,整租·中冶蓝城D区 3室2厅 南/北,甘井子, 93㎡,南 北 , 低楼层 （8层）,2700 元/月,大连
69,整租·兴港花园 2室2厅 南/北,沙河口, 101㎡,南 北 , 高楼层 （6层）,2500 元/月,大连
70,整租·新星星海中心 1室0厅 北,沙河口, 29㎡,北 , 中楼层 （35层）,2500 元/月,大连
71,合租·37中新开路 4居室 南卧,西岗, 21㎡,南 , 低楼层 （7层）,1000 元/月,大连
72,整租·龙畔金泉二期 3室2厅 南/北,甘井子, 121㎡,南 北 , 中楼层 （6层）,3000 元/月,大连
73,合租·建和巷 5居室 西南卧,沙河口, 18㎡,西南 , 中楼层 （7层）,850 元/月,大连
74,整租·79中广电中心 1室1厅 南,沙河口, 36㎡,南 , 低楼层 （8层）,1600 元/月,大连
75,整租·锦华银座 1室1厅 北,西岗, 54㎡,北 , 低楼层 （15层）,3500 元/月,大连
76,整租·39中安达大厦 1室1厅 复式 北,中山, 54㎡,北 , 低楼层 （12层）,3000 元/月,大连
77,整租·金连佳地 1室1厅 南,金州, 47㎡,南 , 中楼层 （28层）,1000 元/月,大连
78,整租·华邦上都 1室0厅 南,沙河口, 42㎡,南 , 中楼层 （26层）,3200 元/月,大连
79,整租·保利罗兰A1区 3室1厅 南/北,甘井子, 99㎡,南 北 , 中楼层 （6层）,2000 元/月,大连
80,整租·中国铁建青秀蓝湾三期 2室1厅 南,甘井子, 85㎡,南 , 高楼层 （2层）,2500 元/月,大连
81,合租·北京街北 4居室 南卧,西岗, 26㎡,南 , 高楼层 （7层）,1000 元/月,大连
82,整租·胜利小区 2室1厅 南/北,金州, 52㎡,南 北 , 高楼层 （6层）,800 元/月,大连
83,整租·乾豪欢乐颂 2室1厅 南/北,开发区, 98㎡,南 北 , 低楼层 （29层）,2100 元/月,大连
84,整租·侯二小区 1室1厅 南,沙河口, 40㎡,南 , 高楼层 （7层）,1200 元/月,大连
85,合租·实验小学英华街 3居室 南卧,西岗, 18㎡,南 , 高楼层 （8层）,950 元/月,大连
86,整租·星海公园 2室1厅 南,沙河口, 48㎡,南 , 低楼层 （6层）,2000 元/月,大连
87,整租·远洋金马杰座 1室0厅 南,开发区, 36㎡,南 , 高楼层 （5层）,1500 元/月,大连
88,整租·星月街 3室1厅 南/北,沙河口, 90㎡,南 北 , 中楼层 （7层）,3500 元/月,大连
89,整租·开发区万达广场 1室0厅 北,开发区, 38㎡,北 , 高楼层 （30层）,1400 元/月,大连
90,整租·保华旺苑 1室1厅 北,中山, 63㎡,北 , 低楼层 （29层）,3300 元/月,大连
91,合租·星光街 5居室 东卧,沙河口, 18㎡,东 , 高楼层 （5层）,650 元/月,大连
92,整租·大连金石天成 1室1厅 南,金州, 55㎡,南 , 高楼层 （8层）,1600 元/月,大连
93,合租·新新园一期 5居室 南卧,高新园区, 23㎡,南 , 高楼层 （6层）,900 元/月,大连
94,整租·弘基二期 2室1厅 南/北,高新园区, 78㎡,南 北 , 高楼层 （6层）,3300 元/月,大连
95,合租·翰林观海 5居室 南卧,高新园区, 20㎡,南 , 中楼层 （6层）,1100 元/月,大连
96,整租·书香府第二期 1室1厅 南,甘井子, 55㎡,南 , 高楼层 （6层）,1600 元/月,大连
97,整租·叠翠山庄 1室1厅 南,甘井子, 47㎡,南 , 中楼层 （7层）,1700 元/月,大连
98,整租·星海大观 3室1厅 南/北,沙河口, 139㎡,南 北 , 高楼层 （50层）,7500 元/月,大连
99,整租·长春路（石道街商圈） 1室1厅 南,西岗, 35㎡,南 , 高楼层 （6层）,1100 元/月,大连
100,整租·北昌平小区 1室0厅 东,沙河口, 40㎡,东 , 中楼层 （7层）,1600 元/月,大连
101,合租·小平岛亲海园 4居室 南卧,高新园区, 23㎡,南 , 低楼层 （18层）,1100 元/月,大连
102,整租·锦江园 2室1厅 南,沙河口, 58㎡,南 , 中楼层 （7层）,1800 元/月,大连
103,合租·亿达峦翠园 3居室 南卧,高新园区, 21㎡,南 , 高楼层 （25层）,1200 元/月,大连
104,整租·79中永平 2室1厅 南/北,沙河口, 95㎡,南 北 , 中楼层 （7层）,2900 元/月,大连
105,整租·南岭新城二期 2室1厅 南,甘井子, 60㎡,南 , 高楼层 （6层）,1400 元/月,大连
106,整租·胜利西小区 2室1厅 南/北,金州, 71㎡,南 北 , 高楼层 （6层）,1500 元/月,大连
107,整租·伽利亚公寓 1室1厅 北,沙河口, 41㎡,北 , 高楼层 （19层）,1500 元/月,大连
108,整租·观山蝶恋花 1室1厅 南/西,沙河口, 36㎡,南 西 , 低楼层 （20层）,1800 元/月,大连
109,整租·泡崖一区 2室1厅 南/北,甘井子, 60㎡,南 北 , 中楼层 （6层）,1600 元/月,大连
110,整租·亿锋广场二期 3室2厅 南/北,开发区, 89㎡,南 北 , 高楼层 （33层）,2950 元/月,大连
111,合租·阳春巷 4居室 南卧,中山, 23㎡,南 , 中楼层 （7层）,1000 元/月,大连
112,整租·菁英汇 1室0厅 西北,高新园区, 41㎡,西北 , 低楼层 （19层）,2300 元/月,大连
113,合租·百合山庄 3居室 南卧,高新园区, 20㎡,南 , 高楼层 （5层）,850 元/月,大连
114,整租·开建阳光馨苑 2室1厅 南,开发区, 83㎡,南 , 高楼层 （32层）,1950 元/月,大连
115,合租·百合山庄 5居室 南卧,高新园区, 20㎡,南 , 中楼层 （6层）,850 元/月,大连
116,整租·新领地公寓 1室0厅 南,开发区, 39㎡,南 , 中楼层 （8层）,1200 元/月,大连
117,合租·小平岛亲海园 4居室 南卧,高新园区, 18㎡,南 , 中楼层 （25层）,900 元/月,大连
118,整租·七胜路 2室1厅 南/北,甘井子, 67㎡,南 北 , 中楼层 （7层）,1650 元/月,大连
119,合租·星海街 5居室 南卧,沙河口, 20㎡,南 , 中楼层 （5层）,950 元/月,大连
120,整租·半山花园 3室2厅 跃层 南/北,中山, 182㎡,南 北 , 高楼层 （6层）,4500 元/月,大连
121,合租·翰林观海 5居室 南卧,高新园区, 20㎡,南 , 中楼层 （6层）,1100 元/月,大连
122,整租·长春街 2室1厅 南,西岗, 69㎡,南 , 高楼层 （6层）,1900 元/月,大连
123,合租·小平岛亲海园 4居室 南卧,高新园区, 23㎡,南 , 低楼层 （18层）,1100 元/月,大连
124,整租·春园里 2室1厅 西,中山, 50㎡,西 , 中楼层 （6层）,1700 元/月,大连
125,合租·亿达峦翠园 3居室 南卧,高新园区, 21㎡,南 , 高楼层 （25层）,1200 元/月,大连
126,整租·红星海四期城市别馆二号 2室1厅 南,开发区, 88㎡,南 , 低楼层 （32层）,2300 元/月,大连
127,整租·星光家园 3室2厅 跃层 南/北,西岗, 100㎡,南 北 , 高楼层 （6层）,5500 元/月,大连
128,整租·促进小区 1室1厅 东/南,甘井子, 50㎡,东 南 , 高楼层 （7层）,1400 元/月,大连
129,整租·红星海二期堡藏 6室2厅 南/北,开发区, 980㎡,南 北 , 低楼层 （2层）,170000 元/月,大连
130,整租·红星海一期城市别馆 3室1厅 南/北,开发区, 138㎡,南 北 , 高楼层 （32层）,4500 元/月,大连
131,合租·阳春巷 4居室 南卧,中山, 23㎡,南 , 中楼层 （7层）,1000 元/月,大连
132,整租·三鼎春天 3室2厅 南/北,甘井子, 94㎡,南 北 , 中楼层 （9层）,3800 元/月,大连
133,合租·百合山庄 3居室 南卧,高新园区, 20㎡,南 , 高楼层 （5层）,850 元/月,大连
134,整租·中海海港城 3室2厅 南/北,中山, 235㎡,南 北 , 中楼层 （38层）,10000 元/月,大连
135,整租·山屏东街 2室1厅 南,中山, 55㎡,南 , 高楼层 （6层）,1800 元/月,大连
136,整租·恒安花园 4室2厅 南/北,开发区, 180㎡,南 北 , 低楼层 （11层）,3700 元/月,大连
137,整租·红星海五期海麓 3室2厅 南/北,开发区, 140㎡,南 北 , 中楼层 （13层）,8000 元/月,大连
138,整租·峰尚中南 1室1厅 南,中山, 34㎡,南 , 低楼层 （25层）,2000 元/月,大连
139,整租·百年汇 2室1厅 西南,沙河口, 160㎡,西南 , 中楼层 （24层）,20000 元/月,大连
140,整租·34中三元街 3室1厅 东/西/北,西岗, 84㎡,东 西 北 , 高楼层 （6层）,3000 元/月,大连
141,合租·百合山庄 5居室 南卧,高新园区, 20㎡,南 , 中楼层 （6层）,850 元/月,大连
142,整租·八十中周家街 1室1厅 东/西,甘井子, 37㎡,东 西 , 中楼层 （6层）,1200 元/月,大连
143,合租·小平岛亲海园 4居室 南卧,高新园区, 18㎡,南 , 中楼层 （25层）,900 元/月,大连
144,整租·名仕财富中心 2室0厅 南,中山, 120㎡,南 , 低楼层 （31层）,4500 元/月,大连
145,合租·星光街 5居室 南卧,沙河口, 18㎡,南 , 高楼层 （5层）,700 元/月,大连
146,整租·明秀山庄A区 4室2厅 南/北,中山, 164㎡,南 北 , 中楼层 （31层）,12000 元/月,大连
147,合租·星光街 5居室 南卧,沙河口, 20㎡,南 , 高楼层 （5层）,850 元/月,大连
148,整租·华润海中国七期 3室2厅 南/北,开发区, 127㎡,南 北 , 中楼层 （6层）,3000 元/月,大连
149,合租·星光街 5居室 南卧,沙河口, 20㎡,南 , 高楼层 （5层）,950 元/月,大连
150,整租·伊景华园 1室1厅 东北,中山, 50㎡,东北 , 高楼层 （32层）,2900 元/月,大连
151,合租·海创半山壹号 5居室 南卧,高新园区, 18㎡,南 , 中楼层 （11层）,700 元/月,大连
152,整租·恒大时代峯汇 2室1厅 南/西/北,中山, 167㎡,南 西 北 , 中楼层 （57层）,10000 元/月,大连
153,合租·学士街（寺儿沟商圈） 4居室 南卧,中山, 30㎡,南 , 高楼层 （7层）,900 元/月,大连
154,整租·中海凤凰熙岸 2室2厅 南/北,甘井子, 65㎡,南 北 , 中楼层 （19层）,1800 元/月,大连
155,合租·新阳巷（大菜市商圈） 4居室 南卧,西岗, 12㎡,南 , 高楼层 （7层）,600 元/月,大连
156,整租·赛维利大厦 1室0厅 北,西岗, 45㎡,北 , 高楼层 （28层）,2000 元/月,大连
157,整租·华润置地广场三期 3室1厅 东/南/北,甘井子, 103㎡,东 南 北 , 高楼层 （31层）,3700 元/月,大连
158,整租·金海明珠 1室1厅 南/北,金州, 52㎡,南 北 , 高楼层 （6层）,1200 元/月,大连
159,整租·中庚香海小镇 2室2厅 跃层 南/北,旅顺口, 78㎡,南 北 , 高楼层 （5层）,1000 元/月,大连
160,整租·龙湖阳光城·雲峰原著 3室2厅 南/北,高新园区, 117㎡,南 北 , 中楼层 （18层）,3200 元/月,大连
161,合租·北洋小区 5居室 南卧,沙河口, 24㎡,南 , 高楼层 （7层）,1350 元/月,大连
162,整租·古耕国际酒店公寓 1室1厅 南/北,开发区, 81㎡,南 北 , 高楼层 （26层）,1900 元/月,大连
163,合租·双兴财富长街（大菜市商圈） 4居室 南卧,西岗, 20㎡,南 , 高楼层 （5层）,999 元/月,大连
164,整租·温馨花园（胜利桥北商圈） 2室1厅 南/北,西岗, 64㎡,南 北 , 中楼层 （7层）,1900 元/月,大连
165,整租·远大大厦 1室0厅 西,中山, 60㎡,西 , 低楼层 （28层）,2200 元/月,大连
166,整租·芙蓉人家 2室1厅 跃层 南/北,甘井子, 41㎡,南 北 , 高楼层 （6层）,1950 元/月,大连
167,整租·集贤街 2室1厅 南/北,沙河口, 59㎡,南 北 , 高楼层 （7层）,2200 元/月,大连
168,整租·碧海蓝天 1室1厅 北,沙河口, 31㎡,北 , 高楼层 （24层）,1900 元/月,大连
169,整租·鲁迅路（寺儿沟商圈） 1室1厅 南,中山, 39㎡,南 , 中楼层 （7层）,1400 元/月,大连
170,整租·红星海一期城市别馆 2室2厅 南/北,开发区, 93㎡,南 北 , 低楼层 （32层）,3000 元/月,大连
171,合租·双兴财富长街（大菜市商圈） 4居室 南卧,西岗, 20㎡,南 , 中楼层 （5层）,950 元/月,大连
172,整租·福佳新天地 1室0厅 南,沙河口, 47㎡,南 , 中楼层 （29层）,2100 元/月,大连
173,合租·新新园一期 3居室 南卧,高新园区, 30㎡,南 , 高楼层 （6层）,1150 元/月,大连
174,整租·21中广电中心 2室0厅 南,沙河口, 55㎡,南 , 高楼层 （5层）,1800 元/月,大连
175,合租·小平岛亲海园 4居室 南卧,高新园区, 16㎡,南 , 低楼层 （18层）,700 元/月,大连
176,整租·碧波园 2室2厅 东/南,中山, 85㎡,东 南 , 中楼层 （7层）,2500 元/月,大连
177,合租·中铁诺德滨海花园C区 5居室 南卧,高新园区, 23㎡,南 , 低楼层 （18层）,1000 元/月,大连
178,整租·城润万家 3室1厅 跃层 南,开发区, 102㎡,南 , 低楼层 （31层）,2000 元/月,大连
179,合租·双兴财富长街（大菜市商圈） 4居室 北卧,西岗, 18㎡,北 , 中楼层 （5层）,850 元/月,大连
180,整租·盐岛湖 2室1厅 南,甘井子, 77㎡,南 , 高楼层 （10层）,2000 元/月,大连
181,合租·星光街 5居室 南卧,沙河口, 18㎡,南 , 高楼层 （5层）,700 元/月,大连
182,整租·华润二十四城 3室2厅 南/北,甘井子, 127㎡,南 北 , 中楼层 （6层）,2200 元/月,大连
183,合租·星光街 5居室 南卧,沙河口, 20㎡,南 , 高楼层 （5层）,850 元/月,大连
184,整租·414小区 1室1厅 南/北,金州, 34㎡,南 北 , 高楼层 （5层）,900 元/月,大连
185,合租·星光街 5居室 南卧,沙河口, 20㎡,南 , 高楼层 （5层）,950 元/月,大连
186,整租·体育场小区 1室1厅 南,金州, 44㎡,南 , 低楼层 （6层）,1150 元/月,大连
187,整租·鑫境界 1室1厅 西南,甘井子, 43㎡,西南 , 高楼层 （11层）,2050 元/月,大连
188,整租·收获公寓 1室1厅 南,开发区, 162㎡,南 , 高楼层 （28层）,3300 元/月,大连
189,整租·老街坊小区 1室1厅 南,金州, 50㎡,南 , 低楼层 （7层）,1100 元/月,大连
190,整租·万科·翡翠春晓 3室2厅 南/北,旅顺口, 99㎡,南 北 , 高楼层 （7层）,2600 元/月,大连
191,合租·翰林观海 5居室 南卧,高新园区, 23㎡,南 , 中楼层 （6层）,1100 元/月,大连
192,整租·山屏街 1室1厅 南,中山, 36㎡,南 , 高楼层 （6层）,1500 元/月,大连
193,合租·中铁诺德滨海花园C区 5居室 南卧,高新园区, 23㎡,南 , 低楼层 （18层）,1000 元/月,大连
194,整租·黑石礁景山 2室1厅 南/北,沙河口, 75㎡,南 北 , 中楼层 （7层）,2200 元/月,大连
195,整租·万科假日风景 2室1厅 东南,甘井子, 94㎡,东南 , 高楼层 （18层）,2800 元/月,大连
196,合租·太阳街（二七广场） 4居室 北卧,中山, 19㎡,北 , 高楼层 （7层）,800 元/月,大连
197,合租·小平岛海角七号 4居室 南卧,高新园区, 20㎡,南 , 低楼层 （32层）,1200 元/月,大连
198,合租·银华双厦 4居室 南卧,西岗, 19㎡,南 , 高楼层 （20层）,850 元/月,大连
199,合租·永胜街（三八广场） 3居室 南卧,中山, 17㎡,南 , 中楼层 （8层）,850 元/月,大连
200,合租·星海街 5居室 南卧,沙河口, 20㎡,南 , 中楼层 （5层）,950 元/月,大连
201,合租·兆麟街（胜利桥北商圈） 5居室 西卧,西岗, 17㎡,西 , 高楼层 （7层）,800 元/月,大连
202,合租·双兴财富长街（大菜市商圈） 4居室 东卧,西岗, 7㎡,东 , 高楼层 （6层）,750 元/月,大连
203,合租·星光街 5居室 南卧,沙河口, 15㎡,南 , 高楼层 （5层）,650 元/月,大连
204,合租·实验小学英华街 3居室 西卧,西岗, 22㎡,西 , 低楼层 （7层）,1200 元/月,大连
205,合租·站北新居 4居室 北卧,西岗, 18㎡,北 , 低楼层 （11层）,850 元/月,大连
206,合租·双兴财富长街（大菜市商圈） 4居室 南卧,西岗, 20㎡,南 , 高楼层 （6层）,988 元/月,大连
207,合租·双兴财富长街（大菜市商圈） 4居室 北卧,西岗, 20㎡,北 , 高楼层 （7层）,850 元/月,大连
208,合租·双兴财富长街（大菜市商圈） 4居室 南卧,西岗, 20㎡,南 , 高楼层 （7层）,1050 元/月,大连
209,合租·实验小学同庆街 4居室 东卧,西岗, 18㎡,东 , 高楼层 （7层）,900 元/月,大连
210,整租·大有文园 2室1厅 东南,高新园区, 70㎡,东南 , 中楼层 （24层）,2500 元/月,大连
211,独栋·朗悦嘉和公寓 嘉和店 嘉和广场主楼装修小户 1室1厅,仅剩2间 , 38-40㎡,2间在租 , 1室1厅1卫,1800 元/月,大连
212,整租·五二三厂 1室0厅 南/西,甘井子, 30㎡,南 西 , 高楼层 （5层）,600 元/月,大连
213,整租·秀月广场 2室1厅 南/北,中山, 50㎡,南 北 , 中楼层 （6层）,2200 元/月,大连
214,独栋·朗悦嘉和公寓 嘉和店 嘉和主楼装修带拉门 1室1厅,仅剩1间 , 45㎡,1间在租 , 1室1厅1卫,1900 元/月,大连
215,整租·百年汇 1室1厅 南,沙河口, 105㎡,南 , 中楼层 （12层）,4800 元/月,大连
216,独栋·朗悦嘉和公寓 嘉和店 花样年华实体墙大客厅 2室1厅,仅剩2间 , 59㎡,2间在租 , 2室1厅1卫,2000-2200 元/月,大连
217,独栋·千汇城公寓 时代广场店 千汇城一室两厅 1室2厅,仅剩3间 , 82㎡,3间在租 , 1室2厅1卫,3000-3200 元/月,大连
218,整租·雍景国际 1室1厅 西,开发区, 49㎡,西 , 中楼层 （18层）,1500 元/月,大连
219,独栋·龙湖冠寓 大连高新黄浦路店 舒适阳光一居B 开间,仅剩1间 , 25㎡,1间在租 , 1室0厅1卫,1654 元/月,大连
220,整租·锦泉源D3区 2室2厅 南,甘井子, 47㎡,南 , 低楼层 （21层）,2200 元/月,大连
221,独栋·龙湖冠寓 大连奥林匹克广场店 精选阳光一居C 开间,仅剩1间 , 28㎡,1间在租 , 1室0厅1卫,1975 元/月,大连
222,整租·丽都花园 2室1厅 西北,西岗, 83㎡,西北 , 高楼层 （23层）,2999 元/月,大连
223,整租·壹品星海三期 2室1厅 南/西,沙河口, 108㎡,南 西 , 中楼层 （30层）,6500 元/月,大连
224,整租·开建阳光馨苑 2室1厅 南,开发区, 89㎡,南 , 高楼层 （32层）,2700 元/月,大连
225,整租·莱州街 1室1厅 东,沙河口, 37㎡,东 , 中楼层 （7层）,1300 元/月,大连
226,整租·杏花里 3室1厅 南/北,开发区, 73㎡,南 北 , 中楼层 （7层）,1100 元/月,大连
227,独栋·龙湖冠寓 大连交通大学店 I-特价房 开间,38㎡ ,9间在租, 1室0厅1卫, 1室0厅1卫,1885 元/月,大连
228,整租·学府士家 2室1厅 南/北,高新园区, 62㎡,南 北 , 低楼层 （7层）,2900 元/月,大连
229,独栋·千汇城公寓 时代广场店 千汇城一室50平 开间,仅剩5间 , 50㎡,5间在租 , 1室0厅1卫,1900 元/月,大连
230,独栋·千汇城公寓 时代广场店 千汇城一室52平 开间,52㎡ ,8间在租, 1室0厅1卫, 1室0厅1卫,2000 元/月,大连
231,整租·红星街 2室0厅 东/南/北,中山, 36㎡,东 南 北 , 高楼层 （6层）,1600 元/月,大连
232,独栋·千汇城公寓 时代广场店 千汇城一室46平 开间,46㎡ ,9间在租, 1室0厅1卫, 1室0厅1卫,1800 元/月,大连
233,整租·南沙 2室1厅 南,沙河口, 58㎡,南 , 高楼层 （7层）,1300 元/月,大连
234,整租·北府花园 2室1厅 南,甘井子, 85㎡,南 , 高楼层 （15层）,3100 元/月,大连
235,整租·金州福佳新天地广场 1室1厅 南,金州, 49㎡,南 , 中楼层 （31层）,1600 元/月,大连
236,整租·倚山里小区 2室1厅 南/北,开发区, 73㎡,南 北 , 高楼层 （7层）,1250 元/月,大连
237,独栋·千汇城公寓 时代广场店 千汇城一室一厅81平 1室1厅,仅剩3间 , 80-81㎡,3间在租 , 1室1厅1卫,2800-3000 元/月,大连
238,整租·兆达和谐苑 2室1厅 南,沙河口, 91㎡,南 , 低楼层 （31层）,3800 元/月,大连
239,整租·元宝园小区 2室2厅 南/北,旅顺口, 63㎡,南 北 , 高楼层 （6层）,1150 元/月,大连
240,整租·华润考拉住区 2室1厅 南,甘井子, 70㎡,南 , 中楼层 （20层）,2500 元/月,大连
241,整租·岭秀滨城悦和东园 2室2厅 南/北,甘井子, 83㎡,南 北 , 高楼层 （12层）,2200 元/月,大连
